8542.874023,0.059999999,0,0.059999999
8542.915039,-0.059999999,0.041015625,-0.059999999
8542.944336,-0.370000005,0.0703125,-0.370000005
8542.986328,-0.330000013,0.112304688,-0.330000013
8543.023438,-0.050000001,0.149414063,-0.050000001
8543.064453,0.029999999,0.190429688,0.029999999
8543.092773,-0.02,0.21875,-0.02
8543.134766,-0.029999999,0.260742188,-0.029999999
8543.164063,0.07,0.290039063,0.07
8543.202148,-0.330000013,0.328125,-0.330000013
8543.231445,0.07,0.357421875,0.07
8543.259766,-0.029999999,0.385742188,-0.029999999
8543.287109,-0.029999999,0.413085938,-0.029999999
8543.330078,0,0.456054688,0
8543.359375,-0.07,0.485351563,-0.07
8543.402344,-0.07,0.528320313,-0.07
8543.430664,-0.02,0.556640625,-0.02
8543.459961,0.140000001,0.5859375,0.140000001
8543.492188,-0.059999999,0.618164063,-0.059999999
8543.533203,-0.059999999,0.659179688,-0.059999999
8543.560547,0.029999999,0.686523438,0.029999999
8543.605469,0.07,0.731445313,0.07
8543.632813,0.02,0.758789063,0.02
8543.674805,-0.029999999,0.80078125,-0.029999999
8543.711914,-0.079999998,0.837890625,-0.079999998
8543.75293,-0.230000004,0.87890625,-0.230000004
8543.782227,0.300000012,0.908203125,0.300000012
8543.819336,0.01,0.9453125,0.01
8543.861328,0.029999999,0.987304688,0.029999999
8543.890625,0.059999999,1.016601563,0.059999999
8543.931641,0.209999993,1.057617188,0.209999993
8543.960938,-0.140000001,1.086914063,-0.140000001
8544.003906,0.01,1.129882813,0.01
8544.042969,-0.02,1.168945313,-0.02
8544.072266,-0.02,1.198242188,-0.02
8544.100586,0.07,1.2265625,0.07
8544.129883,-0.230000004,1.255859375,-0.230000004
8544.15918,-0.230000004,1.28515625,-0.230000004
8544.198242,-0.150000006,1.32421875,-0.150000006
8544.226563,0.100000001,1.352539063,0.100000001
8544.269531,0.109999999,1.395507813,0.109999999
8544.307617,0.49000001,1.43359375,0.49000001
8544.336914,0.49000001,1.462890625,0.49000001
8544.366211,0.02,1.4921875,0.02
8544.396484,0.159999996,1.522460938,0.159999996
8544.423828,0.159999996,1.549804688,0.159999996
8544.461914,-0.129999995,1.587890625,-0.129999995
8544.491211,-0.330000013,1.6171875,-0.330000013
8544.533203,0.319999993,1.659179688,0.319999993
8544.570313,0.409999996,1.696289063,0.409999996
8544.611328,0.050000001,1.737304688,0.050000001
8544.641602,0.029999999,1.767578125,0.029999999
8544.670898,-0.289999992,1.796875,-0.289999992
8544.712891,-0.059999999,1.838867188,-0.059999999
8544.742188,-0.02,1.868164063,-0.02
8544.787109,-0.07,1.913085938,-0.07
8544.826172,-0.119999997,1.952148438,-0.119999997
8544.855469,-0.02,1.981445313,-0.02
8544.883789,0.059999999,2.009765625,0.059999999
8544.913086,0.140000001,2.0390625,0.140000001
8544.954102,-0.159999996,2.080078125,-0.159999996
8544.993164,0.209999993,2.119140625,0.209999993
8545.022461,0.319999993,2.1484375,0.319999993
8545.064453,0.25,2.190429688,0.25
8545.09375,0.059999999,2.219726563,0.059999999
8545.125977,0.159999996,2.251953125,0.159999996
8545.155273,-0.170000002,2.28125,-0.170000002
8545.183594,-0.170000002,2.309570313,-0.170000002
8545.224609,-0.090000004,2.350585938,-0.090000004
8545.266602,-0.07,2.392578125,-0.07
8545.295898,0,2.421875,0
8545.338867,0.159999996,2.46484375,0.159999996
8545.368164,0.300000012,2.494140625,0.300000012
8545.410156,0.449999988,2.536132813,0.449999988
8545.452148,-0.239999995,2.578125,-0.239999995
8545.480469,-0.079999998,2.606445313,-0.079999998
8545.508789,0.159999996,2.634765625,0.159999996
8545.538086,0.07,2.6640625,0.07
8545.581055,-0.170000002,2.70703125,-0.170000002
8545.619141,0.039999999,2.745117188,0.039999999
8545.647461,-0.340000004,2.7734375,-0.340000004
8545.688477,-0.119999997,2.814453125,-0.119999997
8545.728516,0.400000006,2.854492188,0.400000006
8545.757813,0.209999993,2.883789063,0.209999993
8545.800781,0.039999999,2.926757813,0.039999999
8545.837891,0.090000004,2.963867188,0.090000004
8545.867188,0.029999999,2.993164063,0.029999999
8545.911133,0.029999999,3.037109375,0.029999999
8545.952148,-0.159999996,3.078125,-0.159999996
8545.980469,-0.170000002,3.106445313,-0.170000002
8546.008789,-0.330000013,3.134765625,-0.330000013
8546.038086,-0.340000004,3.1640625,-0.340000004
8546.070313,-0.090000004,3.196289063,-0.090000004
8546.115234,-0.079999998,3.241210938,-0.079999998
8546.143555,-0.01,3.26953125,-0.01
8546.172852,0.050000001,3.298828125,0.050000001
8546.214844,0.039999999,3.340820313,0.039999999
8546.244141,-0.200000003,3.370117188,-0.200000003
8546.273438,0.280000001,3.399414063,0.280000001
8546.31543,0.050000001,3.44140625,0.050000001
8546.350586,0.170000002,3.4765625,0.170000002
8546.391602,-0.090000004,3.517578125,-0.090000004
8546.420898,-0.07,3.546875,-0.07
8546.459961,0.01,3.5859375,0.01
8546.501953,0.280000001,3.627929688,0.280000001
8546.530273,0.25999999,3.65625,0.25999999
8546.574219,-0.209999993,3.700195313,-0.209999993
8546.601563,0,3.727539063,0
8546.643555,-0.119999997,3.76953125,-0.119999997
8546.68457,0.370000005,3.810546875,0.370000005
8546.712891,0.150000006,3.838867188,0.150000006
8546.742188,0.059999999,3.868164063,0.059999999
8546.785156,0.07,3.911132813,0.07
8546.824219,-0.319999993,3.950195313,-0.319999993
8546.853516,-0.319999993,3.979492188,-0.319999993
8546.881836,-0.379999995,4.0078125,-0.379999995
8546.922852,-0.090000004,4.048828125,-0.090000004
