0.0305,0.0305,0.0305,0.1280,0.1314,0.1348,0.9990,-0.0004,-0.0001,0.2458,0.2424,0.2357,216
0.0305,0.0305,0.0305,0.1249,0.1281,0.1314,0.9979,-0.0013,-0.0002,0.2390,0.2358,0.2324,216
0.0000,0.0610,0.0305,0.1281,0.1348,0.1382,0.9983,-0.0007,0.0002,0.2525,0.2458,0.2390,216
0.0000,0.0305,0.0610,0.1213,0.1247,0.1314,0.9979,0.0002,-0.0010,0.2422,0.2389,0.2322,216
0.0000,0.0305,0.0610,0.1179,0.1212,0.1279,0.9984,-0.0001,-0.0002,0.2356,0.2322,0.2288,216
0.0000,0.0916,0.0305,0.1248,0.1350,0.1383,0.9989,-0.0005,-0.0009,0.2459,0.2391,0.2358,217
-0.0305,0.0610,0.0610,0.1349,0.1416,0.1483,0.9978,0.0010,-0.0004,0.2523,0.2457,0.2423,216
0.0000,0.0305,0.0305,0.1183,0.1216,0.1248,0.9989,0.0006,-0.0016,0.2392,0.2324,0.2292,216
0.0000,0.0305,0.0305,0.1180,0.1214,0.1246,0.9982,0.0001,-0.0015,0.2355,0.2322,0.2289,217
0.0000,0.0305,0.0610,0.1180,0.1213,0.1281,0.9984,0.0009,-0.0006,0.2355,0.2322,0.2289,216
0.0000,0.0000,0.0305,0.1146,0.1145,0.1179,0.9987,0.0007,-0.0002,0.2322,0.2289,0.2256,216
0.0000,0.0305,0.0305,0.1145,0.1178,0.1212,0.9991,-0.0001,0.0001,0.2289,0.2289,0.2255,217
0.0000,0.0305,0.0610,0.1214,0.1248,0.1315,0.9990,0.0001,-0.0011,0.2424,0.2390,0.2324,216
0.0305,0.0610,0.0305,0.1250,0.1317,0.1349,0.9991,0.0005,-0.0012,0.2426,0.2392,0.2326,217
0.0000,0.0610,0.0000,0.1183,0.1250,0.1249,0.9995,-0.0010,-0.0015,0.2392,0.2325,0.2293,216
0.0305,0.0610,0.0305,0.1216,0.1282,0.1315,0.9989,0.0009,-0.0007,0.2324,0.2291,0.2292,216
0.0000,0.0305,0.0305,0.1181,0.1214,0.1246,0.9980,0.0004,-0.0012,0.2389,0.2322,0.2289,216
0.0000,0.0305,0.0305,0.1177,0.1211,0.1245,0.9979,0.0000,-0.0002,0.2354,0.2320,0.2286,216
0.0000,0.0305,0.0305,0.1215,0.1248,0.1281,0.9993,0.0007,0.0006,0.2392,0.2359,0.2325,216
0.0000,0.0305,0.0305,0.1181,0.1214,0.1247,0.9984,0.0010,-0.0007,0.2357,0.2324,0.2291,215
0.0000,0.0305,0.0305,0.1180,0.1214,0.1246,0.9985,-0.0002,-0.0010,0.2356,0.2322,0.2289,216
0.0305,0.0305,0.0305,0.1248,0.1282,0.1314,0.9987,0.0001,-0.0009,0.2390,0.2356,0.2323,215
0.0305,0.0305,0.0610,0.1281,0.1314,0.1382,0.9993,0.0002,0.0001,0.2459,0.2425,0.2358,217
0.0305,0.0610,0.0610,0.1314,0.1381,0.1449,0.9983,-0.0002,0.0006,0.2524,0.2456,0.2389,216
0.0305,0.0305,0.0610,0.1247,0.1280,0.1348,0.9985,-0.0004,-0.0004,0.2423,0.2356,0.2322,218
0.0305,0.0610,0.0610,0.1314,0.1382,0.1449,0.9985,-0.0002,0.0004,0.2525,0.2457,0.2390,217
0.0000,0.0610,0.0610,0.1215,0.1282,0.1349,0.9987,0.0006,0.0009,0.2425,0.2357,0.2324,216
0.0000,0.0305,0.0610,0.1180,0.1213,0.1281,0.9990,-0.0011,-0.0001,0.2357,0.2324,0.2290,215
0.0305,0.0305,0.0305,0.1249,0.1282,0.1315,0.9984,-0.0012,-0.0010,0.2391,0.2358,0.2325,216
