-0.49,0,0.7
-0.51,0,0.7
-0.49,0,0.6
-0.49,0,0.6
-0.49,0,0.7
-0.53,0,0.7
-0.5,0,0.7
-0.52,0,0.7
-0.52,0,0.7
-0.5,0,0.7
-0.5,0,0.7
-0.49,0,0.6
-0.49,0,0.6
-0.49,0,0.6
-0.49,0,0.6
-0.45,0,0.7
-0.52,0,0.7
-0.5,0,0.7
-0.5,0,0.7
-0.5,0,0.7
-0.5,0,0.7
-0.5,0,0.7
-0.49,0,0.7
-0.5,0,0.7
-0.45,0,0.7
-0.48,0,0.6
-0.5,0,0.7
-0.52,0,0.7
-0.5,0,0.7
-0.5,0,0.7
-0.51,0,0.7
-0.5,0,0.7
-0.49,0,0.6
-0.49,0,0.7
-0.49,0,0.6
-0.49,0,0.6
-0.49,0,0.7
-0.5,0,0.7
-0.53,0,0.7
-0.5,0,0.7
-0.5,0,0.7
-0.51,0,0.7
-0.51,0,0.7
-0.5,0,0.7
-0.49,0,0.6
-0.49,0,0.6
-0.5,0,0.7
-0.5,0,0.7
-0.53,0,0.7
-0.5,0,0.7
-0.51,0,0.7
-0.5,0,0.7
-0.49,0,0.7
-0.49,0,0.6
-0.49,0,0.6
-0.49,0,0.6
-0.49,0,0.6
-0.51,0,0.7
-0.53,0,0.7
