0.137,0,4.64516129032258
0.12,0.001,4.64516129032258
0.117,-0.002,4.64276502450348
0.118,0,4.64037122969838
0.118,-0.002,4.67133615586145
0.12,0,4.64396284829721
0.118,0,4.64276502450348
0.133,0,4.65717981888745
0.123,0,4.64516129032258
0.119,-0.006,4.49414544430597
0.117,0,4.38709677419355
0.118,0.001,4.64396284829721
0.134,0,4.64396284829721
0.118,0,4.63917525773196
0.118,0,4.64516129032258
0.121,0,4.64516129032258
0.114,0,4.38709677419355
0.118,0.001,4.64396284829721
0.121,-0.002,4.64276502450348
0.119,0,4.64516129032258
0.119,0,4.63797990208709
0.123,0.001,4.64632896322679
0.12,-0.002,4.64396284829721
0.117,0.001,4.65112393635706
0.12,0,4.64516129032258
0.118,0.001,4.64396284829721
0.118,0,4.64396284829721
0.117,0,4.64516129032258
0.121,0,4.64516129032258
0.119,0,4.64516129032258
0.135,0,4.64516129032258
0.131,0,4.3859649122807
0.123,0,4.64516129032258
0.118,0,4.38709677419355
0.118,0,4.64516129032258
0.119,-0.002,4.64396284829721
0.117,-0.005,4.69953324514413
0.118,-0.002,4.64516129032258
0.117,0,4.38709677419355
0.119,0,4.64396284829721
0.118,0.001,4.64396284829721
0.12,0.001,4.64516129032258
0.117,0,4.64276502450348
0.119,0.001,4.64516129032258
0.117,0.001,4.64516129032258
0.1,0.001,4.39354653403674
0.118,0,4.64516129032258
0.118,0,4.64516129032258
0.12,0,4.64516129032258
0.117,0,4.38709677419355
0.122,0,4.64396284829721
0.135,0,4.64516129032258
0.122,0,4.64516129032258
0.12,0,4.64396284829721
0.12,-0.004,4.64516129032258
0.12,0,4.64396284829721
0.121,-0.006,4.64516129032258
0.118,0,4.38709677419355
0.121,0,4.64516129032258
0.098,-0.002,4.64396284829721
