0.037,0,0.5
0.078,0,0.6
0.075,0,0.5
0.019,0,0.2
0.075,0,0.6
0.135,0,0.6
0.077,0,0.6
0.037,0,0.4
0.114,0,0.6
0.074,0,0.5
0.074,0,0.6
0.019,0,0.2
0.133,0,0.6
0.076,0,0.5
0.074,0,0.6
0.077,0,0.5
0.057,0,0.5
0.039,0,0.4
0.078,0,0.6
0.058,0,0.5
0.08,0,0.6
0.076,0,0.6
0.076,0,0.6
0.076,0,0.6
0.077,0,0.6
0.058,0,0.5
0.018,0,0.2
0.077,0,0.6
0.134,0,0.6
0.076,0,0.6
0.078,0,0.6
0.078,0,0.6
0.075,0,0.6
0.077,0,0.6
0.076,0,0.6
0.075,0,0.6
0.078,0,0.6
0.077,0,0.6
0.079,0,0.6
0.078,0,0.6
0.076,0,0.5
0.077,0,0.6
0.078,0,0.6
0.077,0,0.5
0.075,0,0.6
0.057,0,0.5
0.077,0,0.6
0.077,0,0.6
0.058,0,0.5
0.057,0,0.5
0.055,0,0.5
0.074,0,0.5
0.057,0,0.5
0.057,0,0.5
0.057,0,0.5
0.058,0,0.5
0.056,0,0.5
0.057,0,0.5
0.057,0,0.4
0.058,0,0.5
0.056,0,0.5
0.058,0,0.4
0.059,0,0.5
0.132,0,0.5
0.135,0,0.6
