1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,561
1.0006,-0.0031,-0.0042,1.0000,-0.0002,-0.0002,0.0610,0.0000,0.1831,0.0032,0.0000,0.0096,216
1.0010,-0.0033,-0.0079,1.0001,-0.0003,-0.0006,0.0610,0.1831,0.0610,0.0064,0.0096,0.0128,215
1.0021,-0.0045,-0.0105,1.0002,-0.0006,-0.0012,0.0610,0.6714,-0.1221,0.0096,0.0450,0.0064,215
1.0024,-0.0050,-0.0104,1.0003,-0.0008,-0.0017,0.0610,1.2817,-0.3052,0.0128,0.1124,-0.0096,215
1.0018,-0.0037,-0.0066,1.0004,-0.0010,-0.0021,0.0610,1.7090,-0.5493,0.0161,0.2024,-0.0385,214
1.0011,-0.0026,-0.0004,1.0005,-0.0012,-0.0021,0.0000,1.8311,-0.6714,0.0161,0.2988,-0.0739,216
1.0001,-0.0017,0.0042,1.0005,-0.0013,-0.0019,0.0000,1.4648,-0.6714,0.0161,0.3758,-0.1092,214
0.9999,-0.0010,0.0065,1.0005,-0.0013,-0.0015,0.0000,0.8545,-0.6714,0.0161,0.4208,-0.1446,215
0.9995,-0.0002,0.0077,1.0004,-0.0013,-0.0011,0.0000,0.1221,-0.6104,0.0161,0.4272,-0.1767,216
0.9996,0.0001,0.0084,1.0004,-0.0013,-0.0007,0.0000,-0.6104,-0.4883,0.0161,0.3951,-0.2024,215
0.9995,0.0000,0.0065,1.0004,-0.0013,-0.0004,-0.0610,-1.4648,-0.3662,0.0128,0.3180,-0.2217,216
1.0001,-0.0005,-0.0054,1.0004,-0.0013,-0.0006,-0.1221,-1.2817,-0.3662,0.0064,0.2506,-0.2409,215
1.0012,-0.0020,-0.0029,1.0005,-0.0014,-0.0008,-0.1831,-1.2207,-0.3052,-0.0032,0.1863,-0.2570,215
1.0010,-0.0013,-0.0031,1.0005,-0.0015,-0.0010,-0.1831,-1.0986,-0.3052,-0.0128,0.1285,-0.2731,216
1.0018,-0.0020,-0.0039,1.0006,-0.0016,-0.0012,-0.1831,-0.9766,-0.3052,-0.0225,0.0771,-0.2891,215
1.0010,-0.0013,-0.0035,1.0007,-0.0017,-0.0013,-0.2441,-0.9155,-0.3052,-0.0353,0.0289,-0.3052,216
1.0013,-0.0017,-0.0031,1.0007,-0.0018,-0.0015,-0.2441,-0.7935,-0.3052,-0.0482,-0.0128,-0.3212,217
1.0010,-0.0009,-0.0027,1.0008,-0.0018,-0.0016,-0.3052,-0.7935,-0.3052,-0.0642,-0.0546,-0.3373,216
1.0009,-0.0006,-0.0032,1.0008,-0.0019,-0.0018,-0.3662,-0.7324,-0.2441,-0.0835,-0.0932,-0.3501,214
1.0007,-0.0006,-0.0037,1.0008,-0.0017,-0.0018,-0.3662,-0.6714,-0.1831,-0.1060,-0.1285,-0.3694,214
1.0012,-0.0010,-0.0035,1.0009,-0.0016,-0.0016,-0.3052,-0.5493,-0.1831,-0.1253,-0.1670,-0.3823,214
