1.006,-0.001,0.009,-0.06,-0.12,0.00,0.696,-0.003,-0.718,-0.003,0,0,11928995
1.012,-0.001,0.017,-0.06,0.06,0.12,0.696,-0.003,-0.718,-0.003,0,0,11935892
1.008,0.002,0.007,-0.18,-0.06,0.00,0.696,-0.003,-0.718,-0.003,0,0,11953136
1.006,0.002,0.003,-0.12,0.00,0.06,0.696,-0.003,-0.718,-0.003,0,0,11960034
1.004,-0.000,0.002,-0.06,0.06,0.06,0.696,-0.003,-0.718,-0.003,0,0,11984174
1.003,-0.000,0.002,-0.06,-0.06,0.18,0.696,-0.003,-0.718,-0.003,0,0,11991071
1.000,0.002,0.001,-0.06,0.06,-0.18,0.697,-0.003,-0.718,-0.003,0,0,12015214
1.000,0.001,0.000,0.00,0.06,0.12,0.697,-0.003,-0.717,-0.003,0,0,12022113
1.000,-0.001,0.000,0.12,0.18,-0.06,0.697,-0.003,-0.717,-0.003,0,0,12032460
1.000,-0.001,0.001,0.00,0.37,0.06,0.697,-0.003,-0.717,-0.003,0,0,12039358
1.000,0.001,0.001,-0.06,-0.06,0.00,0.697,-0.003,-0.717,-0.003,0,0,12063498
1.001,0.001,0.000,0.00,0.00,0.12,0.697,-0.003,-0.717,-0.003,0,0,12070397
1.002,0.000,0.001,0.00,0.00,-0.12,0.697,-0.003,-0.717,-0.003,0,0,12091091
1.001,0.001,0.001,0.00,0.06,0.00,0.697,-0.003,-0.717,-0.003,0,0,12097989
1.001,0.001,0.001,0.06,0.18,0.12,0.697,-0.003,-0.717,-0.003,0,0,12108335
1.000,0.001,0.001,-0.18,0.31,-0.06,0.697,-0.003,-0.717,-0.003,0,0,12115233
1.000,0.001,0.001,0.00,-0.06,0.00,0.697,-0.003,-0.717,-0.003,0,0,12122130
0.999,0.001,0.000,-0.12,0.00,0.06,0.697,-0.003,-0.717,-0.003,0,0,12129028
1.000,0.000,-0.000,-0.06,-0.06,0.00,0.697,-0.003,-0.717,-0.003,0,0,12139374
0.999,-0.001,0.001,0.00,0.12,0.06,0.697,-0.003,-0.717,-0.003,0,0,12146272
1.000,-0.001,0.001,0.00,0.06,0.00,0.697,-0.003,-0.717,-0.003,0,0,12170414
1.001,0.000,0.001,-0.18,0.12,-0.18,0.697,-0.003,-0.717,-0.003,0,0,12177312
1.001,0.000,0.001,0.12,0.00,0.18,0.697,-0.003,-0.717,-0.003,0,0,12187659
1.001,0.001,0.001,0.00,0.00,0.00,0.698,-0.003,-0.717,-0.003,0,0,12194557
0.999,-0.002,-0.000,-0.06,0.12,0.12,0.698,-0.003,-0.716,-0.003,0,0,12222147
0.999,-0.001,-0.001,0.00,0.00,0.00,0.698,-0.003,-0.716,-0.003,0,0,12229045
0.999,-0.000,-0.001,0.00,-0.06,0.12,0.698,-0.003,-0.716,-0.003,0,0,12249739
1.000,-0.000,-0.000,-0.12,0.00,0.06,0.698,-0.003,-0.716,-0.003,0,0,12256636
1.001,-0.000,-0.000,0.00,-0.12,-0.12,0.698,-0.003,-0.716,-0.003,0,0,12266982
1.001,-0.000,-0.003,0.00,0.24,0.00,0.698,-0.003,-0.716,-0.003,0,0,12280778
1.001,-0.001,-0.002,-0.06,0.18,0.00,0.698,-0.003,-0.716,-0.003,0,0,12287677
0.999,0.001,0.003,0.00,0.24,-0.12,0.698,-0.003,-0.716,-0.003,0,0,12311817
0.999,0.001,0.003,-0.24,-0.06,0.00,0.698,-0.003,-0.716,-0.003,0,0,12318715
1.000,0.002,-0.000,-0.06,0.06,0.00,0.698,-0.003,-0.716,-0.003,0,0,12342856
1.001,0.001,-0.001,-0.06,-0.06,0.12,0.698,-0.003,-0.716,-0.003,0,0,12349754
1.002,0.001,-0.002,0.00,0.00,0.06,0.698,-0.003,-0.716,-0.003,0,0,12373897
1.001,0.001,-0.001,-0.06,0.06,0.06,0.699,-0.003,-0.716,-0.003,0,0,12398037
0.999,-0.001,0.003,0.06,0.24,0.00,0.699,-0.003,-0.715,-0.003,0,0,12435975
