0.997,0.004,0.006,-0.03,0.03,0.06,0.709,0.004,-0.705,0.005,0,0,64377565
0.998,0.002,0.005,-0.04,0.03,0.05,0.709,0.004,-0.705,0.005,0,0,64391360
0.999,0.001,0.005,-0.04,0.04,0.05,0.709,0.004,-0.705,0.005,0,0,64408604
1.000,-0.000,0.003,-0.04,0.04,0.05,0.709,0.004,-0.705,0.005,0,0,64422400
1.001,0.000,0.005,-0.05,0.04,0.06,0.709,0.004,-0.705,0.005,0,0,64439644
1.000,0.002,0.006,-0.05,0.04,0.06,0.709,0.004,-0.705,0.005,0,0,64453438
0.999,0.001,0.006,-0.04,0.05,0.07,0.709,0.004,-0.705,0.005,0,0,64470684
0.998,0.001,0.005,-0.03,0.05,0.06,0.709,0.004,-0.705,0.005,0,0,64487928
0.999,0.002,0.006,-0.02,0.05,0.04,0.709,0.004,-0.705,0.005,0,0,64501724
1.001,0.001,0.005,-0.02,0.06,0.03,0.709,0.004,-0.705,0.005,0,0,64518968
1.001,0.001,0.008,-0.02,0.05,0.04,0.709,0.004,-0.705,0.005,0,0,64532762
1.000,-0.000,0.007,-0.03,0.04,0.05,0.709,0.004,-0.705,0.005,0,0,64550005
0.999,0.001,0.005,-0.03,0.03,0.06,0.709,0.004,-0.705,0.005,0,0,64570696
1.000,0.003,0.002,-0.01,0.02,0.07,0.709,0.004,-0.705,0.005,0,0,64594839
1.000,0.002,0.003,-0.01,0.03,0.06,0.709,0.004,-0.705,0.005,0,0,64612082
0.999,0.001,0.005,-0.02,0.04,0.04,0.709,0.004,-0.705,0.005,0,0,64625877
1.000,0.002,0.003,-0.03,0.05,0.03,0.709,0.004,-0.705,0.005,0,0,64639673
0.999,0.004,0.004,-0.04,0.05,0.03,0.709,0.004,-0.705,0.005,0,0,64656917
1.000,0.001,0.005,-0.04,0.05,0.03,0.709,0.004,-0.705,0.005,0,0,64670712
0.999,-0.000,0.006,-0.04,0.06,0.04,0.709,0.004,-0.705,0.005,0,0,64687958
1.000,0.001,0.007,-0.04,0.06,0.04,0.709,0.004,-0.705,0.005,0,0,64705206
1.000,0.001,0.006,-0.03,0.07,0.05,0.709,0.004,-0.705,0.005,0,0,64719003
0.999,0.001,0.007,-0.04,0.06,0.05,0.709,0.004,-0.705,0.005,0,0,64736246
1.001,0.000,0.008,-0.04,0.06,0.05,0.709,0.004,-0.705,0.005,0,0,64750042
1.002,0.001,0.008,-0.05,0.04,0.06,0.709,0.004,-0.705,0.005,0,0,64767286
1.000,0.001,0.006,-0.05,0.04,0.05,0.709,0.004,-0.705,0.005,0,0,64781081
1.002,-0.000,0.003,-0.05,0.04,0.05,0.709,0.004,-0.705,0.005,0,0,64798325
1.000,-0.000,0.003,-0.05,0.05,0.05,0.709,0.004,-0.705,0.005,0,0,64812120
1.000,0.001,0.002,-0.04,0.05,0.06,0.709,0.004,-0.705,0.005,0,0,64829364
1.001,0.001,0.005,-0.03,0.05,0.05,0.709,0.004,-0.705,0.005,0,0,64846608
0.999,0.001,0.003,-0.03,0.06,0.05,0.709,0.004,-0.705,0.005,0,0,64860402
1.000,0.001,0.003,-0.04,0.07,0.06,0.709,0.004,-0.705,0.005,0,0,64877645
1.000,0.001,0.005,-0.03,0.07,0.06,0.709,0.004,-0.705,0.005,0,0,64891440
1.002,-0.001,0.007,-0.03,0.07,0.05,0.709,0.004,-0.705,0.005,0,0,64908681
0.999,0.000,0.006,-0.03,0.08,0.05,0.709,0.004,-0.705,0.005,0,0,64939722
0.997,-0.000,0.006,-0.02,0.08,0.05,0.709,0.004,-0.705,0.005,0,0,64953518
0.999,-0.000,0.006,-0.02,0.08,0.05,0.709,0.004,-0.705,0.005,0,0,64967314
0.999,0.000,0.006,-0.03,0.08,0.04,0.709,0.004,-0.705,0.005,0,0,64977661
1.000,0.002,0.007,-0.04,0.09,0.04,0.709,0.004,-0.705,0.005,0,0,64998353
1.000,0.001,0.006,-0.03,0.09,0.03,0.709,0.004,-0.705,0.005,0,0,65015594
1.002,0.001,0.002,-0.02,0.09,0.03,0.709,0.004,-0.705,0.005,0,0,65032838
1.002,0.002,0.002,-0.03,0.08,0.03,0.709,0.004,-0.705,0.005,0,0,65046633
0.999,0.002,0.004,-0.04,0.06,0.03,0.709,0.004,-0.705,0.005,0,0,65063877
0.999,0.001,0.006,-0.05,0.05,0.03,0.709,0.004,-0.705,0.005,0,0,65077672
1.000,0.002,0.006,-0.05,0.04,0.04,0.709,0.004,-0.705,0.005,0,0,65094916
1.000,0.001,0.007,-0.05,0.04,0.04,0.709,0.004,-0.705,0.005,0,0,65112161
1.000,0.002,0.006,-0.04,0.03,0.05,0.709,0.004,-0.705,0.005,0,0,65143205
1.001,0.000,0.006,-0.04,0.03,0.05,0.709,0.004,-0.705,0.005,0,0,65160449
1.000,-0.000,0.007,-0.05,0.04,0.05,0.709,0.004,-0.705,0.005,0,0,65191488
1.001,-0.001,0.006,-0.05,0.06,0.05,0.709,0.004,-0.705,0.005,0,0,65219078
0.999,-0.001,0.005,-0.05,0.07,0.05,0.709,0.004,-0.705,0.005,0,0,65236323
1.000,0.002,0.004,-0.04,0.08,0.06,0.709,0.004,-0.705,0.005,0,0,65250116
1.000,0.002,0.005,-0.04,0.08,0.06,0.709,0.004,-0.705,0.005,0,0,65267361
0.998,0.001,0.005,-0.04,0.07,0.06,0.709,0.004,-0.705,0.005,0,0,65281155
0.999,0.001,0.003,-0.03,0.07,0.06,0.709,0.004,-0.705,0.005,0,0,65298400
1.000,-0.000,0.005,-0.03,0.07,0.07,0.709,0.004,-0.705,0.005,0,0,65312194
0.999,-0.000,0.009,-0.02,0.06,0.08,0.709,0.004,-0.705,0.005,0,0,65332887
1.001,0.002,0.005,-0.03,0.06,0.07,0.709,0.004,-0.705,0.005,0,0,65360479
1.001,0.001,0.002,-0.03,0.06,0.07,0.709,0.004,-0.705,0.005,0,0,65374274
1.001,-0.000,0.004,-0.03,0.05,0.06,0.709,0.004,-0.705,0.005,0,0,65394968
0.999,0.001,0.006,-0.02,0.05,0.07,0.709,0.004,-0.705,0.005,0,0,65422558
