252.7579956,-96.63999939,0,-96.63999939
252.7870026,32.24000168,0.029006958,32.24000168
252.8159943,32.24000168,0.057998657,32.24000168
252.8589935,-158.2899933,0.100997925,-158.2899933
252.8990021,-241.6999969,0.14100647,-241.6999969
252.9279938,-49.52999878,0.169998169,-49.52999878
252.9570007,-49.52999878,0.199005127,-49.52999878
252.9880066,-69.18000031,0.230010986,-69.18000031
253.0269928,-70.98000336,0.268997192,-70.98000336
253.0559998,-21.69000053,0.29800415,-21.69000053
253.0970001,121.9700012,0.339004517,121.9700012
253.1390076,263.6900024,0.381011963,263.6900024
253.1670074,263.6900024,0.409011841,263.6900024
253.2100067,-32.45000076,0.452011108,-32.45000076
253.2389984,-161.3999939,0.481002808,-161.3999939
253.2680054,-19.68000031,0.510009766,-19.68000031
253.3099976,86,0.552001953,86
253.3470001,47.41999817,0.589004517,47.41999817
253.3880005,-53.29999924,0.630004883,-53.29999924
253.4170074,-10.22000027,0.659011841,-10.22000027
253.4559937,5.489999771,0.697998047,5.489999771
253.4980011,7.429999828,0.740005493,7.429999828
253.5269928,7.429999828,0.768997192,7.429999828
253.5679932,65.84999847,0.809997559,65.84999847
253.5970001,65.84999847,0.839004517,65.84999847
253.6390076,87.15000153,0.881011963,87.15000153
253.6759949,19.96999931,0.917999268,19.96999931
253.7169952,98.34999847,0.958999634,98.34999847
253.7460022,217,0.988006592,217
253.7870026,68.61000061,1.029006958,68.61000061
253.8159943,68.61000061,1.057998657,68.61000061
253.8589935,144.0899963,1.100997925,144.0899963
253.8990021,119.6999969,1.14100647,119.6999969
253.9279938,91.70999908,1.169998169,91.70999908
253.9570007,90.16000366,1.199005127,90.16000366
253.9980011,82.40000153,1.240005493,82.40000153
254.0339966,87.41999817,1.276000977,87.41999817
254.076004,65.63999939,1.318008423,65.63999939
254.1049957,102.0500031,1.347000122,102.0500031
254.1450043,89.19000244,1.387008667,89.19000244
254.1869965,-46.54999924,1.429000854,-46.54999924
254.2160034,-57.68999863,1.458007813,-57.68999863
254.2579956,-75.65000153,1.5,-75.65000153
254.2870026,-74.91999817,1.529006958,-74.91999817
254.3159943,-34.16999817,1.557998657,-34.16999817
254.3589935,-34.16999817,1.600997925,-34.16999817
254.3950043,3.420000076,1.637008667,3.420000076
254.4250031,3.420000076,1.667007446,3.420000076
254.4660034,11.26000023,1.708007813,11.26000023
254.5019989,-25.93000031,1.744003296,-25.93000031
254.5440063,-459.5599976,1.786010742,-459.5599976
254.572998,-459.5599976,1.815002441,-459.5599976
254.6139984,-193.6300049,1.856002808,-193.6300049
254.6569977,80.44000244,1.899002075,80.44000244
254.6849976,80.44000244,1.927001953,80.44000244
254.720993,-287.3200073,1.962997437,-287.3200073
254.7630005,-76.51000214,2.005004883,-76.51000214
254.7920074,-10.27000046,2.034011841,-10.27000046
254.8329926,-0.660000026,2.074996948,-0.660000026
254.8619995,72.02999878,2.104003906,72.02999878
254.904007,1.909999967,2.146011353,1.909999967
254.9420013,-78.84999847,2.184005737,-78.84999847
254.9839935,-40.29000092,2.225997925,-40.29000092
255.0130005,-40.29000092,2.255004883,-40.29000092
255.0559998,59.66999817,2.29800415,59.66999817
255.0839996,-106.4400024,2.326004028,-106.4400024
255.1130066,-106.4400024,2.355010986,-106.4400024
255.1569977,-22.85000038,2.399002075,-22.85000038
255.1860046,72.90000153,2.428009033,72.90000153
255.223999,10.44999981,2.466003418,10.44999981
255.253006,147.5899963,2.495010376,147.5899963
255.2949982,145.3500061,2.537002563,145.3500061
255.3320007,121.8099976,2.574005127,121.8099976
255.375,106.1399994,2.617004395,106.1399994
255.404007,106.1399994,2.646011353,106.1399994
255.4400024,123.5299988,2.682006836,123.5299988
255.4819946,180.9100037,2.723999023,180.9100037
255.5110016,180.9100037,2.753005981,180.9100037
255.5509949,83.04000092,2.792999268,83.04000092
255.5930023,136.2299957,2.835006714,136.2299957
255.621994,146.5599976,2.863998413,146.5599976
255.6629944,92.08000183,2.904998779,92.08000183
255.6920013,84.12999725,2.934005737,84.12999725
255.7359924,-9.909999847,2.977996826,-9.909999847
255.7649994,-9.909999847,3.007003784,-9.909999847
255.8029938,16.20999908,3.044998169,16.20999908
255.8320007,28.04999924,3.074005127,28.04999924
255.8739929,21.05999947,3.115997314,21.05999947
255.9120026,51.93000031,3.154006958,51.93000031
255.9409943,51.93000031,3.182998657,51.93000031
255.9850006,38.31000137,3.227005005,38.31000137
256.0140076,80.66000366,3.256011963,80.66000366
256.052002,7.25,3.294006348,7.25
256.0809937,59.58000183,3.322998047,59.58000183
256.1220093,-7.489999771,3.364013672,-7.489999771
256.1629944,-74.63999939,3.404998779,-74.63999939
256.1919861,-133.0399933,3.433990479,-133.0399933
256.2359924,-168.6199951,3.477996826,-168.6199951
256.2650146,-332.7000122,3.507019043,-332.7000122
256.2999878,-332.7000122,3.541992187,-332.7000122
256.3410034,-49.40000153,3.583007812,-49.40000153
256.3699951,65.98000336,3.611999512,65.98000336
256.4110107,26.14999962,3.653015137,26.14999962
256.4400024,-272.1099854,3.682006836,-272.1099854
256.4819946,-272.1099854,3.723999023,-272.1099854
256.519989,-230.4299927,3.761993408,-230.4299927
256.5610046,-173.9299927,3.803009033,-173.9299927
256.5899963,-119.8300018,3.832000732,-119.8300018
256.6289978,78.08999634,3.871002197,78.08999634
256.67099,241.8800049,3.912994385,241.8800049
256.7000122,-11.76000023,3.942016602,-11.76000023
256.7430115,-106.1800003,3.985015869,-106.1800003
256.7720032,-106.1800003,4.014007568,-106.1800003
256.8150024,-12.73999977,4.057006836,-12.73999977
