6.3129,-0.0004,0,,6.3129
-6.3938,0.0166,0,,6.3938
6.2584,-0.0004,0,,6.2584
-6.3396,0.0064,0,,6.3396
6.1896,-0.0002,0,,6.1896
-6.2587,0.0094,0,,6.2587
6.235,-0.0083,0,,6.235
-6.3168,0.0134,0,,6.3168
6.2045,-0.009,0,,6.2045
-6.2955,0.007,0,,6.2955
6.2049,-0.013,0,,6.2049
-6.3624,-0.0013,0,,6.3624
6.2285,-0.0028,0,,6.2285
-6.3073,0.0084,0,,6.3073
6.2337,-0.0004,0,,6.2337
-6.2608,0.0104,0,,6.2608
6.2387,-0.0004,0,,6.2387
-6.341,-0.0039,0,,6.341
-6.3398,0.0112,0,,6.3398
6.2699,-0.0028,0,,6.2699
-6.3592,0.0119,0,,6.3592
6.2688,-0.003,0,,6.2688
-6.3077,0.0257,0,,6.3077
6.2625,-0.0054,0,,6.2625
-6.3933,0.0117,0,,6.3933
6.2542,-0.0078,0,,6.2542
-6.3564,0.0088,0,,6.3564
6.1423,0.0022,0,,6.1423
-6.3632,0.0059,0,,6.3632
6.3095,-0.0145,0,,6.3095
