-0.0015,-0.0547,0,0.0547
0,-0.0488,0,0.0488
-0.0005,-0.0492,0,0.0492
0,-0.0597,0,0.0597
0,-0.0519,0,0.0519
0.001,-0.0551,0,0.0551
0,-0.0572,0,0.0572
0.0005,-0.0607,0,0.0607
0,-0.0482,0,0.0482
-0.0005,-0.0502,0,0.0502
-0.0005,-0.0512,0,0.0512
0,-0.0599,0,0.0599
-0.0005,-0.0564,0,0.0564
0.0015,-0.0481,0,0.0481
0.0015,-0.0519,0,0.0519
0,-0.0506,0,0.0506
0,-0.0469,0,0.0469
0,-0.0509,0,0.0509
0.001,-0.0554,0,0.0554
0.0005,-0.053,0,0.053
0.0015,-0.0521,0,0.0521
0,-0.0486,0,0.0486
0,-0.0592,0,0.0592
0,-0.05,0,0.05
0.004,-0.0555,0,0.0555
0,-0.0617,0,0.0617
-0.003,-0.0507,0,0.0507
-0.0005,-0.0605,0,0.0605
-0.0005,-0.0612,0,0.0612
-0.001,-0.0502,0,0.0502
0.0005,-0.0562,0,0.0562
0,-0.0594,0,0.0594
-0.0005,-0.056,0,0.056
0,-0.0535,0,0.0535
0,-0.0614,0,0.0614
0.0015,-0.063,0,0.063
0,-0.0534,0,0.0534
0,-0.0615,0,0.0615
