0,0.0041275,0.082424714,,0.0041275
0,0.0047625,0.082403322,,0.0047625
0,0.0053975,0.164721141,,0.0053975
0,0.00508,0.164337474,,0.00508
0,0.005715,0.164337474,,0.005715
0.0003175,0.0047625,0.164294955,,0.0047625
0,0.005715,0.082190008,,0.005715
0,0.00508,0.164337474,,0.00508
0,0.00508,0.164337474,,0.00508
0,0.0047625,0.164380016,,0.0047625
0,0.0047625,0.164337474,,0.0047625
0.001905,0.00508,0.082168737,,0.00508
0,0.00635,0.164337474,,0.00635
0,0.0041275,0.082190008,,0.0041275
0,0.00381,0.164294955,,0.00381
0,0.0047625,0.164294955,,0.0047625
0,0.0060325,0.164294955,,0.0060325
0,0.0047625,0.164380016,,0.0047625
0,0.00381,0.082168737,,0.00381
0,0.0041275,0.16395559,,0.0041275
0,0.0041275,0.164337474,,0.0041275
0,0.004445,0.164294955,,0.004445
0,0.0060325,0.164337474,,0.0060325
0.0003175,0.0034925,0.164294955,,0.0034925
0,0.0047625,0.082168737,,0.0047625
0,0.0060325,0.164337474,,0.0060325
0,0.0053975,0.164294955,,0.0053975
0.0003175,0.0047625,0.164380016,,0.0047625
0,0.003175,0.082168737,,0.003175
0,0.0047625,0.164294955,,0.0047625
0,0.004445,0.164252457,,0.004445
0,0.0047625,0.082190008,,0.0047625
0,0.0066675,0.164337474,,0.0066675
0,0.0041275,0.082190008,,0.0041275
0,0.0047625,0.163491246,,0.0047625
0,0.0041275,0.081977795,,0.0041275
0.0003175,0.0041275,0.115904183,,0.0041275
0.0003175,0.0053975,0.16395559,,0.0053975
0,0.0047625,0.163913268,,0.0047625
0,0.0053975,0.163913268,,0.0053975
0,0.0060325,0.163913268,,0.0060325
0,0.0047625,0.081977795,,0.0047625
-0.0009525,0.00508,0.163870968,,0.00508
0,0.00508,0.163870968,,0.00508
0,0.0060325,0.163870968,,0.0060325
0,0.00381,0.163870968,,0.00381
0,0.0034925,0.081977795,,0.0034925
0,0.0066675,0.163913268,,0.0066675
0,0.004445,0.163491246,,0.004445
0,0.0041275,0.081745623,,0.0041275
0,0.0060325,0.16311328,,0.0060325
0.0003175,0.004445,0.163575477,,0.004445
0,0.00508,0.163533351,,0.00508
0,0.0047625,0.163449163,,0.0047625
0,0.004445,0.163491246,,0.004445
-0.000635,0.0047625,0.163365063,,0.0047625
0.0003175,0.004445,0.163491246,,0.004445
0,0.0047625,0.163491246,,0.0047625
0,0.00508,0.163491246,,0.00508
0.0003175,0.0047625,0.163449163,,0.0047625
0,0.0047625,0.163533351,,0.0047625
0,0.0066675,0.163071392,,0.0066675
0,0.0041275,0.163491246,,0.0041275
0,0.0047625,0.163449163,,0.0047625
0,0.00381,0.081766675,,0.00381
0,0.0053975,0.163491246,,0.0053975
0,0.005715,0.163449163,,0.005715
0,0.004445,0.163491246,,0.004445
0,0.00508,0.163449163,,0.00508
0,0.0041275,0.163449163,,0.0041275
0,0.00508,0.163491246,,0.00508
0,0.0098425,0.163449163,,0.0098425
0,0.00889,0.163491246,,0.00889
0,0.008255,0.16311328,,0.008255
-0.0003175,0.0053975,0.115308887,,0.0053975
0,0.00508,0.163071392,,0.00508
0,0.0041275,0.081535696,,0.0041275
0,0.0053975,0.162653689,,0.0053975
0,0.003175,0.163071392,,0.003175
0,0.0047625,0.163029525,,0.0047625
0,0.004445,0.08155664,,0.004445
0,0.00508,0.163029525,,0.00508
0,0.004445,0.163071392,,0.004445
0,0.005715,0.163029525,,0.005715
0,0.0041275,0.08155664,,0.0041275
0,0.0047625,0.162653689,,0.0047625
0,0.00508,0.162653689,,0.00508
0,0.0047625,0.162570405,,0.0047625
-0.0003175,0.004445,0.114984073,,0.004445
0,0.0047625,0.162653689,,0.0047625
0,0.0066675,0.162612036,,0.0066675
0,0.0047625,0.081347681,,0.0047625
0,0.0047625,0.162487206,,0.0047625
0,0.005715,0.162653689,,
0,0.00635,0.162653689,,
0,0.00508,0.162653689,,
0,0.005715,0.162695363,,
0,0.0041275,0.081326844,,
0,0.0053975,0.162612036,,
-0.0003175,0.00508,0.162612036,,
0,0.0060325,0.162653689,,
0,0.0079375,0.162695363,,
0,0.005715,0.162612036,,
0,0.0041275,0.081347681,,
0,0.0053975,0.162695363,,
0,0.0053975,0.162612036,,
0,0.005715,0.162362567,,
0,0.0060325,0.162653689,,
0.000635,0.0047625,0.162653689,,
0,0.0047625,0.081347681,,
0,0.00381,0.081326844,,
0,0.00508,0.162612036,,
