-0.0487,0.0005,0,,0.0487
-0.0485,0.0005,0,,0.0485
-0.0463,0,0,,0.0463
-0.0475,0,0,,0.0475
-0.0457,0,0,,0.0457
-0.0489,0,0,,0.0489
-0.0472,0,0,,0.0472
-0.0464,0,0,,0.0464
-0.0477,0,0,,0.0477
-0.0587,0,0,,0.0587
-0.0496,0,0,,0.0496
-0.0493,0,0,,0.0493
-0.0487,0,0,,0.0487
-0.0478,0,0,,0.0478
-0.0491,0,0,,0.0491
-0.0473,0,0,,0.0473
-0.0491,0.0005,0,,0.0491
-0.0484,0.0005,0,,0.0484
-0.0392,0,0,,0.0392
-0.0388,0,0,,0.0388
-0.0491,0,0,,0.0491
-0.0376,0.0005,0,,0.0376
-0.0472,0.0005,0,,0.0472
-0.0477,0,0,,0.0477
-0.0496,0,0,,0.0496
-0.0491,-0.0006,0,,0.0491
-0.048,0,0,,0.048
-0.0498,0,0,,0.0498
-0.0481,0,0,,0.0481
-0.0489,-0.0006,0,,0.0489
-0.0589,0.0005,0,,0.0589
-0.0379,0,0,,0.0379
-0.0474,0,0,,0.0474
-0.0468,0,0,,0.0468
-0.0564,0,0,,0.0564
-0.0472,0,0,,0.0472
