-5.6709,-0.0013,0,,5.6709
5.6038,-0.0007,0,,5.6038
-5.732,0.0031,0,,5.732
5.6377,-0.0007,0,,5.6377
-5.7193,-0.0055,0,,5.7193
5.644,-0.0009,0,,5.644
-5.6864,0.0016,0,,5.6864
5.6342,-0.0006,0,,5.6342
-5.7091,0.0002,0,,5.7091
5.5535,-0.0024,0,,5.5535
-5.6289,-0.0063,0,,5.6289
5.6054,0.0005,0,,5.6054
-5.725,-0.0004,0,,5.725
5.6721,-0.0012,0,,5.6721
-5.7344,-0.0002,0,,5.7344
5.6834,-0.0036,0,,5.6834
-5.5821,0.0063,0,,5.5821
5.552,0.0014,0,,5.552
-5.6588,0.0019,0,,5.6588
5.6598,-0.0013,0,,5.6598
-5.7242,0.0012,0,,5.7242
-5.4867,0.0002,0,,5.4867
5.655,-0.0007,0,,5.655
-5.6708,-0.0035,0,,5.6708
5.6648,-0.0019,0,,5.6648
-5.7777,0.0084,0,,5.7777
5.648,-0.0014,0,,5.648
-5.7228,0.0023,0,,5.7228
5.674,-0.0019,0,,5.674
-5.6975,0.0012,0,,5.6975
5.6329,0.0005,0,,5.6329
