0.002,-0.5679,0,0.5679
0.0005,-0.5641,0,0.5641
0.0005,-0.5477,0,0.5477
0.001,-0.549,0,0.549
0.001,-0.5484,0,0.5484
0,-0.5709,0,0.5709
0.001,-0.5812,0,0.5812
0,-0.5733,0,0.5733
0,-0.5547,0,0.5547
-0.0005,-0.5383,0,0.5383
-0.0005,-0.5661,0,0.5661
-0.0005,-0.5584,0,0.5584
-0.001,-0.5571,0,0.5571
-0.001,-0.5517,0,0.5517
-0.0005,-0.5544,0,0.5544
0.0005,-0.575,0,0.575
-0.0005,-0.5833,0,0.5833
-0.0037,-0.5786,0,0.5786
-0.0005,-0.5483,0,0.5483
0.0015,-0.5514,0,0.5514
-0.0015,-0.5681,0,0.5681
0,-0.5634,0,0.5634
0,-0.5644,0,0.5644
0,-0.5511,0,0.5511
0.001,-0.5579,0,0.5579
-0.001,-0.5772,0,0.5772
0.002,-0.5705,0,0.5705
0.0005,-0.5792,0,0.5792
-0.001,-0.554,0,0.554
0.0005,-0.5642,0,0.5642
0,-0.5723,0,0.5723
0.001,-0.5702,0,0.5702
0,-0.5631,0,0.5631
0.0005,-0.541,0,0.541
0.0005,-0.5661,0,0.5661
0.0005,-0.5785,0,0.5785
0.001,-0.5819,0,0.5819
-0.001,-0.5787,0,0.5787
-0.0041,-0.5571,0,0.5571
