1.00,-0.00,-0.00,0.00,-0.03,0.00,0.70621,-0.01123,-0.70782,-0.01138,0,0,38765015,253
1.00,-0.00,-0.00,0.03,-0.03,0.03,0.70621,-0.01123,-0.70782,-0.01138,0,0,38782044,254
1.00,-0.00,-0.00,0.03,-0.03,0.03,0.70621,-0.01123,-0.70782,-0.01138,0,0,38786321,254
1.00,-0.00,-0.00,0.00,-0.03,0.00,0.70621,-0.01124,-0.70782,-0.01137,0,0,38799059,254
1.00,-0.00,-0.00,-0.03,-0.03,0.00,0.70621,-0.01124,-0.70782,-0.01137,0,0,38807559,252
1.00,-0.00,-0.00,0.00,-0.03,-0.03,0.70621,-0.01124,-0.70782,-0.01137,0,0,38811836,251
1.00,-0.00,-0.00,0.00,0.00,0.00,0.70622,-0.01125,-0.70781,-0.01138,0,0,38828861,253
1.00,-0.00,-0.00,0.00,0.00,0.00,0.70622,-0.01125,-0.70781,-0.01138,0,0,38833089,255
1.00,-0.00,0.00,0.03,0.03,0.00,0.70623,-0.01125,-0.70780,-0.01137,0,0,38845817,255
1.00,-0.00,-0.00,0.00,-0.03,0.00,0.70623,-0.01125,-0.70780,-0.01138,0,0,38858558,254
1.00,-0.00,0.00,0.00,-0.03,0.00,0.70624,-0.01125,-0.70780,-0.01138,0,0,38862814,255
1.00,-0.00,-0.00,0.00,-0.06,0.00,0.70624,-0.01124,-0.70779,-0.01139,0,0,38879805,253
1.00,-0.00,0.00,0.00,-0.06,0.00,0.70624,-0.01124,-0.70779,-0.01139,0,0,38884044,257
1.00,-0.00,0.00,-0.03,-0.03,0.00,0.70625,-0.01124,-0.70778,-0.01140,0,0,38892562,255
1.00,-0.00,0.00,0.00,-0.03,-0.03,0.70626,-0.01124,-0.70777,-0.01141,0,0,38909655,254
1.00,-0.00,0.00,0.00,-0.03,-0.03,0.70626,-0.01124,-0.70777,-0.01141,0,0,38913920,254
1.00,-0.00,0.00,0.00,0.00,0.00,0.70627,-0.01123,-0.70776,-0.01141,0,0,38922509,257
1.00,-0.00,0.00,0.00,0.00,0.00,0.70627,-0.01123,-0.70776,-0.01141,0,0,38926698,257
1.00,-0.00,0.00,0.00,-0.03,0.03,0.70628,-0.01123,-0.70775,-0.01142,0,0,38939338,255
1.00,-0.00,-0.00,0.00,-0.03,0.03,0.70628,-0.01123,-0.70776,-0.01142,0,0,38956333,254
1.00,-0.00,-0.00,0.00,-0.03,0.03,0.70627,-0.01123,-0.70776,-0.01142,0,0,38960586,254
1.00,-0.00,-0.00,0.00,-0.03,0.03,0.70627,-0.01124,-0.70776,-0.01142,0,0,38969079,254
1.00,-0.00,-0.00,0.00,-0.03,0.03,0.70627,-0.01124,-0.70776,-0.01142,0,0,38973357,254
1.00,-0.00,-0.00,0.00,-0.03,0.00,0.70626,-0.01124,-0.70777,-0.01142,0,0,38986097,255
1.00,-0.00,-0.00,0.00,0.00,0.00,0.70626,-0.01124,-0.70777,-0.01143,0,0,38998881,254
1.00,-0.00,-0.00,0.00,0.00,0.00,0.70626,-0.01124,-0.70777,-0.01143,0,0,39003102,255
1.00,-0.00,-0.00,0.03,0.03,0.00,0.70625,-0.01124,-0.70778,-0.01143,0,0,39015876,253
1.00,-0.00,-0.00,0.00,0.03,0.00,0.70625,-0.01124,-0.70778,-0.01143,0,0,39020107,255
1.00,-0.00,-0.00,0.00,0.00,0.00,0.70624,-0.01125,-0.70779,-0.01143,0,0,39032866,254
1.00,-0.00,-0.00,0.00,-0.03,0.00,0.70623,-0.01125,-0.70780,-0.01143,0,0,39041365,254
1.00,-0.00,-0.00,0.00,-0.03,0.00,0.70622,-0.01125,-0.70781,-0.01143,0,0,39045606,254
1.00,-0.00,-0.00,0.00,-0.03,0.00,0.70621,-0.01125,-0.70782,-0.01144,0,0,39066863,253
1.00,-0.00,-0.00,0.03,-0.03,0.00,0.70620,-0.01124,-0.70783,-0.01144,0,0,39071094,255
1.00,-0.00,-0.00,0.03,0.00,0.00,0.70620,-0.01124,-0.70783,-0.01144,0,0,39079609,254
1.00,-0.00,-0.00,0.03,0.00,0.00,0.70620,-0.01124,-0.70784,-0.01145,0,0,39096605,254
1.00,-0.00,-0.00,0.03,0.00,-0.03,0.70619,-0.01123,-0.70784,-0.01145,0,0,39100856,254
1.00,-0.00,-0.00,0.00,-0.03,0.00,0.70619,-0.01124,-0.70784,-0.01145,0,0,39109361,254
1.00,-0.00,-0.00,0.00,-0.03,0.00,0.70619,-0.01124,-0.70784,-0.01145,0,0,39113609,254
1.00,-0.00,-0.00,0.03,-0.03,0.00,0.70618,-0.01125,-0.70785,-0.01144,0,0,39126360,255
1.00,-0.00,-0.00,0.00,0.00,0.00,0.70618,-0.01126,-0.70785,-0.01144,0,0,39134857,254
1.00,-0.00,-0.00,0.00,0.00,0.00,0.70618,-0.01126,-0.70785,-0.01144,0,0,39139082,255
1.00,-0.00,-0.00,0.00,0.03,0.00,0.70618,-0.01127,-0.70785,-0.01143,0,0,39160358,254
1.00,-0.00,-0.00,0.00,0.03,-0.03,0.70618,-0.01127,-0.70785,-0.01143,0,0,39164603,254
1.00,-0.00,-0.00,0.00,0.03,0.00,0.70617,-0.01128,-0.70786,-0.01143,0,0,39173083,255
1.00,-0.00,-0.00,0.00,0.00,0.00,0.70617,-0.01128,-0.70786,-0.01143,0,0,39190080,255
1.00,-0.00,-0.00,0.03,0.00,0.00,0.70618,-0.01128,-0.70785,-0.01143,0,0,39194356,254
1.00,-0.00,-0.00,0.00,0.03,0.00,0.70618,-0.01127,-0.70785,-0.01144,0,0,39207090,255
1.00,-0.00,-0.00,0.00,0.03,0.00,0.70618,-0.01127,-0.70785,-0.01144,0,0,39211364,254
1.00,-0.00,-0.00,0.00,0.03,0.00,0.70618,-0.01127,-0.70785,-0.01144,0,0,39219866,254
1.00,-0.00,0.00,0.00,0.03,0.00,0.70619,-0.01126,-0.70784,-0.01146,0,0,39236814,255
1.00,-0.00,0.00,0.00,0.03,0.00,0.70620,-0.01126,-0.70783,-0.01146,0,0,39241012,256
1.00,-0.00,-0.00,0.00,0.00,0.00,0.70620,-0.01126,-0.70783,-0.01146,0,0,39249490,255
1.00,-0.00,-0.00,0.00,0.00,0.00,0.70620,-0.01126,-0.70783,-0.01146,0,0,39253715,256
1.00,-0.00,-0.00,-0.03,-0.03,0.00,0.70620,-0.01127,-0.70783,-0.01146,0,0,39270792,251
1.00,-0.00,-0.00,0.00,0.00,-0.03,0.70619,-0.01127,-0.70784,-0.01146,0,0,39283579,254
1.00,-0.00,-0.00,0.00,0.00,-0.03,0.70619,-0.01128,-0.70784,-0.01146,0,0,39287833,253
1.00,-0.00,-0.00,0.00,0.03,-0.03,0.70619,-0.01128,-0.70784,-0.01146,0,0,39300606,253
1.00,-0.00,-0.00,0.00,0.03,-0.03,0.70620,-0.01129,-0.70783,-0.01145,0,0,39313375,254
1.00,-0.00,-0.00,0.03,0.00,0.00,0.70620,-0.01129,-0.70783,-0.01145,0,0,39317625,254
1.00,-0.00,-0.00,0.00,-0.03,0.00,0.70619,-0.01129,-0.70784,-0.01145,0,0,39330380,253
1.00,-0.00,-0.00,0.00,-0.03,0.00,0.70618,-0.01130,-0.70785,-0.01145,0,0,39347375,255
1.00,-0.00,-0.00,0.00,0.00,0.00,0.70618,-0.01130,-0.70785,-0.01145,0,0,39351625,254
1.00,-0.00,-0.00,0.03,0.03,0.00,0.70618,-0.01131,-0.70785,-0.01145,0,0,39360103,255
1.00,-0.00,-0.00,0.00,0.03,0.00,0.70617,-0.01131,-0.70786,-0.01144,0,0,39377113,255
1.00,-0.00,-0.00,0.00,0.03,0.00,0.70617,-0.01131,-0.70786,-0.01144,0,0,39381376,254
1.00,-0.00,-0.00,0.03,0.03,0.00,0.70617,-0.01132,-0.70786,-0.01144,0,0,39389866,254
1.00,-0.00,-0.00,0.03,0.00,0.00,0.70617,-0.01132,-0.70786,-0.01144,0,0,39394088,255
1.00,-0.00,-0.00,0.00,-0.03,0.00,0.70616,-0.01132,-0.70787,-0.01144,0,0,39411086,255
1.00,-0.00,-0.00,0.00,-0.03,-0.03,0.70615,-0.01132,-0.70788,-0.01144,0,0,39423862,251
1.00,-0.00,-0.00,0.00,0.00,0.00,0.70615,-0.01132,-0.70788,-0.01145,0,0,39428160,254
1.00,-0.00,-0.00,0.00,0.03,0.00,0.70614,-0.01132,-0.70788,-0.01145,0,0,39440895,255
1.00,-0.00,-0.00,0.03,0.03,0.00,0.70615,-0.01132,-0.70788,-0.01145,0,0,39453655,256
1.00,-0.00,-0.00,0.00,0.00,0.00,0.70615,-0.01133,-0.70788,-0.01145,0,0,39462160,254
1.00,-0.00,-0.00,0.00,-0.03,0.00,0.70615,-0.01133,-0.70788,-0.01145,0,0,39474893,254
1.00,-0.00,-0.00,0.00,0.00,-0.03,0.70615,-0.01132,-0.70787,-0.01146,0,0,39487678,255
1.00,-0.00,-0.00,0.00,0.03,-0.03,0.70615,-0.01132,-0.70787,-0.01146,0,0,39491922,254
1.00,-0.00,-0.00,0.00,0.03,-0.03,0.70616,-0.01132,-0.70787,-0.01146,0,0,39500462,254
1.00,-0.00,0.00,0.00,0.06,-0.03,0.70617,-0.01132,-0.70786,-0.01147,0,0,39508949,256
1.00,-0.00,-0.00,0.00,0.06,-0.03,0.70617,-0.01131,-0.70785,-0.01148,0,0,39517470,254
1.00,-0.00,-0.00,0.03,0.03,0.00,0.70618,-0.01131,-0.70785,-0.01148,0,0,39534476,254
1.00,-0.00,-0.00,0.03,0.00,0.03,0.70618,-0.01131,-0.70785,-0.01148,0,0,39538710,255
1.00,-0.00,-0.00,0.03,0.00,0.03,0.70618,-0.01131,-0.70785,-0.01148,0,0,39547250,252
1.00,-0.00,-0.00,0.03,0.00,0.00,0.70617,-0.01132,-0.70786,-0.01147,0,0,39564244,252
1.00,-0.00,-0.00,0.03,0.00,0.03,0.70616,-0.01132,-0.70786,-0.01147,0,0,39568476,255
1.00,-0.00,-0.00,0.00,0.03,0.00,0.70617,-0.01132,-0.70786,-0.01147,0,0,39581266,253
1.00,-0.00,0.00,0.03,0.03,0.00,0.70618,-0.01133,-0.70785,-0.01146,0,0,39593986,256
1.00,-0.00,0.00,0.03,0.00,0.00,0.70618,-0.01133,-0.70785,-0.01146,0,0,39598234,257
1.00,-0.00,-0.00,0.00,-0.03,0.00,0.70618,-0.01134,-0.70785,-0.01146,0,0,39610894,255
1.00,-0.00,-0.00,0.00,-0.03,0.03,0.70618,-0.01135,-0.70785,-0.01145,0,0,39627957,253
1.00,-0.00,-0.00,0.00,-0.03,0.03,0.70618,-0.01135,-0.70785,-0.01145,0,0,39632256,252
1.00,-0.00,-0.00,0.00,0.03,0.03,0.70618,-0.01136,-0.70785,-0.01144,0,0,39644978,253
1.00,-0.00,-0.00,0.03,0.00,0.03,0.70617,-0.01137,-0.70786,-0.01143,0,0,39657742,255
1.00,-0.00,-0.00,0.03,0.00,0.03,0.70617,-0.01137,-0.70786,-0.01143,0,0,39661997,253
1.00,-0.00,-0.00,0.00,-0.03,0.00,0.70616,-0.01137,-0.70787,-0.01143,0,0,39674747,255
1.00,-0.00,-0.00,0.03,-0.03,0.00,0.70616,-0.01137,-0.70787,-0.01143,0,0,39687562,254
1.00,-0.00,-0.00,0.03,-0.03,0.00,0.70616,-0.01137,-0.70787,-0.01144,0,0,39691823,253
1.00,-0.00,-0.00,0.03,-0.03,0.03,0.70616,-0.01137,-0.70787,-0.01144,0,0,39704583,254
1.00,-0.00,-0.00,0.03,0.03,0.03,0.70616,-0.01138,-0.70787,-0.01143,0,0,39721608,253
1.00,-0.00,-0.00,0.00,0.03,0.03,0.70616,-0.01138,-0.70787,-0.01143,0,0,39725867,253
1.00,-0.00,-0.00,0.00,0.03,0.03,0.70616,-0.01139,-0.70787,-0.01143,0,0,39738627,253
1.00,-0.00,-0.00,0.00,-0.03,0.03,0.70616,-0.01139,-0.70787,-0.01143,0,0,39751382,254
1.00,-0.00,-0.00,0.00,-0.03,0.03,0.70616,-0.01139,-0.70787,-0.01143,0,0,39755627,254
1.00,-0.00,0.00,-0.03,-0.06,0.00,0.70617,-0.01139,-0.70786,-0.01143,0,0,39768423,253
1.00,-0.00,0.00,-0.03,0.00,-0.03,0.70618,-0.01139,-0.70784,-0.01145,0,0,39785589,254
1.00,-0.00,0.00,-0.03,0.03,-0.03,0.70620,-0.01138,-0.70783,-0.01146,0,0,39794166,254
1.00,-0.00,0.00,0.00,0.00,-0.03,0.70622,-0.01138,-0.70781,-0.01147,0,0,39815359,257
1.00,-0.00,0.00,0.00,0.00,0.00,0.70623,-0.01138,-0.70780,-0.01147,0,0,39828039,258
1.00,-0.00,0.00,0.00,-0.03,0.00,0.70623,-0.01138,-0.70779,-0.01147,0,0,39836473,257
1.00,-0.00,0.00,0.03,0.00,0.00,0.70624,-0.01139,-0.70779,-0.01146,0,0,39849195,257
1.00,-0.00,0.00,0.03,0.03,0.00,0.70625,-0.01139,-0.70778,-0.01146,0,0,39861766,257
1.00,-0.00,0.00,0.03,0.03,0.00,0.70625,-0.01139,-0.70777,-0.01146,0,0,39870266,257
1.00,-0.00,-0.00,0.03,-0.03,0.00,0.70626,-0.01139,-0.70777,-0.01147,0,0,39895707,255
1.00,-0.00,-0.00,0.00,0.00,0.00,0.70626,-0.01139,-0.70777,-0.01147,0,0,39908483,255
1.00,-0.00,-0.00,0.03,0.00,0.00,0.70625,-0.01139,-0.70778,-0.01147,0,0,39916958,254
1.00,-0.00,-0.00,0.00,0.03,0.00,0.70625,-0.01139,-0.70778,-0.01147,0,0,39938250,253
1.00,-0.00,-0.00,0.00,0.00,0.03,0.70626,-0.01139,-0.70777,-0.01147,0,0,39955269,253
1.00,-0.00,-0.00,0.00,0.00,0.06,0.70626,-0.01140,-0.70777,-0.01147,0,0,39959512,254
1.00,-0.00,-0.00,0.00,0.00,0.03,0.70626,-0.01141,-0.70777,-0.01147,0,0,39972242,252
1.00,-0.00,-0.00,0.03,0.00,0.03,0.70626,-0.01141,-0.70777,-0.01146,0,0,39984957,253
1.00,-0.00,-0.00,0.03,0.00,0.03,0.70626,-0.01141,-0.70776,-0.01146,0,0,39989256,252
1.00,-0.00,-0.00,0.03,0.00,0.00,0.70627,-0.01141,-0.70776,-0.01146,0,0,40001969,253
1.00,-0.00,0.00,0.03,0.03,0.00,0.70628,-0.01141,-0.70774,-0.01146,0,0,40018860,256
1.00,-0.00,0.00,0.03,0.03,0.03,0.70629,-0.01142,-0.70774,-0.01146,0,0,40023057,257
1.00,-0.00,0.00,0.03,0.03,0.03,0.70630,-0.01142,-0.70773,-0.01145,0,0,40031510,257
1.00,-0.00,0.00,0.00,0.00,0.03,0.70632,-0.01142,-0.70771,-0.01146,0,0,40048335,255
1.00,-0.00,0.00,0.00,-0.03,0.03,0.70632,-0.01142,-0.70770,-0.01146,0,0,40052515,258
1.00,-0.00,0.00,0.00,0.00,0.06,0.70633,-0.01142,-0.70769,-0.01146,0,0,40065189,257
1.00,-0.00,-0.00,0.00,0.03,0.06,0.70634,-0.01142,-0.70769,-0.01147,0,0,40082048,253
1.00,-0.00,-0.00,0.00,0.06,0.06,0.70634,-0.01142,-0.70769,-0.01147,0,0,40090579,254
1.00,-0.00,-0.00,-0.03,0.03,0.03,0.70634,-0.01143,-0.70768,-0.01147,0,0,40111862,253
1.00,-0.00,-0.00,-0.03,0.03,0.06,0.70634,-0.01144,-0.70768,-0.01146,0,0,40128888,253
