0.0225425,0.0003175,0.162528794,,0.02381,0.02254
-0.0238125,0,0.162904053,,0.02445,0.02508
0.0250825,0.0003175,0.181295093,,0.02223,0.02223
-0.0244475,0.0003175,0.161742231,,0.02159,0.02381
0.022225,-0.00127,0.162570405,,0.02159,0.02191
-0.022225,0.0003175,0.16215526,,0.02223,0.02318
0.0238125,-0.0003175,0.162113863,,0.02191,0.02127
-0.02159,0.0003175,0.162570405,,0.02191,0.02159
0.0219075,-0.0003175,0.16215526,,0.02254,0.01905
-0.02159,0.0003175,0.16215526,,0.02477,0.02032
0.0231775,0,0.16215526,,0.02318,0.02064
-0.022225,0,0.16215526,,0.02413,0.02318
0.0212725,-0.0003175,0.16215526,,0.02032,0.02413
-0.0219075,0.000635,0.180419716,,0.02159,0.02254
0.02159,0,0.16215526,,0.02032,0.01873
-0.0219075,-0.0003175,0.161742231,,0.02191,0.02096
0.01905,-0.0009525,0.16215526,,0.02350,0.02064
-0.0225425,0.0003175,0.161824669,,0.02000,0.01969
0.02032,0,0.16215526,,0.02127,0.02350
-0.024765,0.0003175,0.180833312,,0.02032,0.02286
0.0206375,0.000635,0.16215526,,0.02000,0.01429
-0.0231775,0,0.16215526,,0.02445,0.02191
0.0231775,0,0.16215526,,0.02223,0.02127
-0.02413,0,0.180741238,,0.02254,0.02127
0.02413,0,0.16215526,,0.02413,0.02191
-0.02032,0.0003175,0.242551566,,0.01937,0.02381
0.0225425,-0.0003175,0.162072486,,0.02127,0.02350
-0.02159,0,0.181202548,,0.02286,0.02223
0.0187325,-0.0003175,0.181156311,,0.02286,0.02159
-0.02032,-0.0003175,0.181202548,,0.02223,0.01969
0.020955,-0.000635,0.16215526,,0.02350,0.02032
-0.0219075,0,0.16215526,,0.02032,0.02159
0.0206375,-0.000635,0.16215526,,0.01937,0.02286
-0.023495,0,0.16215526,,0.01969,0.01937
0.019685,0,0.16215526,,0.02159,0.01937
-0.0200025,0,0.16215526,,0.01937,0.02159
0.023495,-0.000635,0.16215526,,0.02191,0.02286
-0.0212725,0,0.16215526,,0.02096,0.02477
0.02286,0,0.162113863,,0.02127,0.02032
-0.02032,0.0003175,0.162570405,,0.02572,0.02000
0.0142875,-0.000635,0.16203113,,0.02286,0.02191
-0.0200025,0.0009525,0.161742231,,0.02286,0.02191
0.0219075,0,0.16215526,,0.02191,0.02127
-0.0244475,0.0003175,0.180695236,,0.02159,0.02127
0.0212725,-0.0003175,0.16215526,,0.02159,0.02286
-0.022225,-0.0003175,0.16215526,,0.02254,0.02223
0.0212725,-0.00127,0.16215526,,0.02000,0.02350
-0.0225425,-0.000635,0.162528794,,0.02318,0.01873
0.0219075,0,0.16215526,,0.02159,0.02254
-0.02413,-0.0003175,0.181202548,,0.02223,0.02032
0.0238125,0,0.16215526,,0.02223,0.02254
-0.0193675,-0.000635,0.16223812,,0.02032,0.02159
0.023495,-0.0003175,0.162113863,,0.02032,0.02096
-0.0212725,0,0.243232891,,0.02127,0.02159
0.022225,0,0.16215526,,0.02191,0.02159
-0.02286,0,0.162528794,,0.02223,0.02477
0.02159,0.0003175,0.16215526,,0.02223,0.02159
-0.02286,0.000635,0.16215526,,0.02381,0.02223
0.019685,0,0.162113863,,0.02159,0.02159
-0.022225,0,0.16215526,,0.01810,0.02223
0.02032,0.0003175,0.16215526,,0.02064,0.02064
-0.023495,-0.0003175,0.162570405,,0.02096,0.02318
0.02159,0.0015875,0.162072486,,0.02159,0.02223
-0.02032,0.0003175,0.162528794,,0.02096,0.02286
0.02286,-0.0003175,0.16215526,,0.02032,0.02350
-0.0193675,-0.0003175,0.162528794,,0.02318,0.02159
0.0193675,0,0.162113863,,0.02000,0.02381
-0.019685,-0.0003175,0.162113863,,0.02127,0.02064
0.0193675,0,0.161659878,,0.02127,0.02318
-0.02159,-0.0003175,0.162528794,,0.02413,0.02318
0.02159,0.0003175,0.16215526,,0.02254,0.02540
-0.0193675,-0.0003175,0.162528794,,0.02286,0.02350
0.02286,-0.000635,0.16215526,,0.02254,0.02445
-0.0219075,0,0.16215526,,0.01969,0.02318
0.024765,0,0.16215526,,0.02223,0.02127
-0.020955,-0.0003175,0.16215526,,0.02064,0.02000
0.02032,-0.0003175,0.16215526,,0.02096,0.02286
-0.0212725,0.0003175,0.16215526,,0.02191,0.02223
0.0200025,-0.0015875,0.162113863,,0.02032,0.02286
-0.0257175,-0.0003175,0.162570405,,0.02159,0.02064
0.0219075,0,0.16215526,,0.02096,0.02064
-0.02286,0.0003175,0.162487206,,0.02159,0.02032
0.0219075,0.0003175,0.16215526,,0.02223,0.02540
-0.02286,0,0.162528794,,0.02127,0.02477
0.0212725,-0.000635,0.16215526,,0.02318,0.02032
-0.0219075,-0.0003175,0.162528794,,0.02223,0.02508
0.0212725,-0.000635,0.16215526,,0.02254,0.02318
-0.02159,0.0003175,0.16215526,,0.02445,0.02413
0.02286,0.0003175,0.162570405,,0.02159,0.02350
-0.02159,0,0.162528794,,0.02254,0.02381
0.022225,-0.0003175,0.162570405,,0.02604,0.02318
-0.0225425,-0.0003175,0.162570405,,0.02350,0.02318
0.023495,0.0003175,0.162570405,,0.02223,0.02064
-0.0200025,-0.0003175,0.162570405,,0.02477,0.02350
0.0187325,-0.0003175,0.162570405,,0.01969,0.02318
-0.0231775,-0.0003175,0.162570405,,0.02318,0.01969
0.0225425,0.0003175,0.162570405,,0.01937,0.02318
-0.02159,-0.000635,0.181759238,,0.02223,0.02159
0.02032,0,0.162570405,,0.02445,0.02318
-0.022225,0.00127,0.162904053,,0.02540,0.02381
0.0225425,0.0003175,0.162570405,,,
-0.022225,0.0003175,0.243793192,,,
0.02159,0,0.162570405,,,
-0.02032,0,0.162570405,,,
0.020955,-0.0003175,0.162570405,,,
-0.02032,-0.0003175,0.243793192,,,
0.02159,0.00127,0.162570405,,,
-0.0212725,0.0003175,0.162820513,,,
0.02159,0,0.162570405,,,
-0.0219075,0,0.162570405,,,
0.024765,0.0003175,0.16298768,,,
-0.022225,0,0.243855607,,,
0.02159,0,0.16298768,,,
-0.022225,-0.0003175,0.181666219,,,
0.022225,-0.0009525,0.182179005,,,
-0.0238125,0,0.243730809,,,
0.02159,-0.000635,0.16298768,,,
-0.02159,-0.0003175,0.162570405,,,
0.022225,-0.0003175,0.16298768,,,
-0.0180975,0.0009525,0.163281049,,,
0.0206375,0.0003175,0.16298768,,,
-0.0206375,0,0.181666219,,,
0.0231775,0,0.16298768,,,
-0.020955,0,0.162528794,,,
0.022225,0,0.16298768,,,
-0.02159,0.0003175,0.181712716,,,
0.02286,-0.0003175,0.16298768,,,
-0.020955,0.0003175,0.162570405,,,
0.023495,0,0.16298768,,,
-0.02032,0,0.163365063,,,
0.02159,-0.000635,0.16298768,,,
-0.0231775,0,0.163365063,,,
0.0238125,0,0.244293409,,,
-0.0200025,0.0009525,0.243855607,,,
0.0206375,0,0.16298768,,,
-0.0212725,-0.000635,0.162570405,,,
0.0231775,0.0003175,0.182179005,,,
-0.0212725,0.0003175,0.163407102,,,
0.0231775,0,0.16298768,,,
-0.02413,-0.0003175,0.243232891,,,
0.0254,0.0003175,0.16298768,,,
-0.0225425,-0.0003175,0.163365063,,,
0.023495,-0.0003175,0.162904053,,,
-0.02286,0,0.163365063,,,
0.0244475,0.0003175,0.16298768,,,
