0.0161925,0,0.08149384,,0.01270,0.01619
-0.0127,0.0003175,0.115249694,,0.01588,0.01429
0.0142875,-0.0003175,0.081703551,,0.01556,0.01619
-0.015875,0.0003175,0.114895805,,0.01524,0.01429
0.0161925,-0.000635,0.163407102,,0.01429,0.01397
-0.0155575,0,0.162904053,,0.01270,0.01683
0.0142875,0,0.16298768,,0.01588,0.01143
-0.01524,-0.0003175,0.162528794,,0.01334,0.01334
0.01397,0.00127,0.16298768,,0.01334,0.01524
-0.0142875,0.000635,0.162570405,,0.01588,0.01588
0.0168275,0,0.16298768,,0.01651,0.01397
-0.0127,0.0003175,0.162904053,,0.01524,0.01365
0.01143,-0.00127,0.16298768,,0.01588,0.01524
-0.015875,0.0003175,0.162404092,,0.01873,0.01715
0.013335,-0.000635,0.182694695,,0.01365,0.01556
-0.013335,0.000635,0.163407102,,0.01365,0.01492
0.01524,-0.0003175,0.16298768,,0.01302,0.01619
-0.013335,0,0.162487206,,0.01556,0.01524
0.015875,-0.0003175,0.182225766,,0.01524,0.01080
-0.015875,-0.0003175,0.162570405,,0.01683,0.01651
0.01397,0,0.16298768,,0.01207,0.01651
-0.01651,-0.0003175,0.162570405,,0.01080,0.01588
0.0136525,-0.0003175,0.163365063,,0.01365,0.01302
-0.01524,0.0015875,0.162904053,,0.01143,0.01492
0.01524,-0.000635,0.163407102,,0.01524,0.01397
-0.015875,0,0.162778775,,0.01588,0.01461
0.017145,0.0003175,0.115190561,,0.01619,0.01429
-0.0187325,-0.0003175,0.162904053,,0.01397,0.01429
0.0155575,-0.0003175,0.163365063,,0.01492,0.01556
-0.0136525,0,0.16298768,,0.01619,0.01270
0.0149225,0,0.163407102,,0.01429,0.01397
-0.0136525,0.0003175,0.162570405,,0.01429,0.01429
0.0161925,-0.0003175,0.163407102,,0.01842,0.01778
-0.0130175,0,0.162904053,,0.01556,0.01683
0.01524,-0.0003175,0.16298768,,0.01302,0.01016
-0.0155575,0.0003175,0.162528794,,0.01429,0.01461
0.010795,-0.0003175,0.162945856,,0.01334,0.01334
-0.01524,0,0.162570405,,0.01302,0.01461
0.01651,0,0.163407102,,0.01715,0.01588
-0.0168275,-0.000635,0.163407102,,0.01619,0.01746
0.01651,-0.000635,0.162904053,,0.01238,0.01461
-0.012065,-0.0009525,0.162487206,,0.01492,0.01524
0.015875,-0.0009525,0.16298768,,0.01524,0.01302
-0.010795,-0.0009525,0.162862272,,0.01588,0.01207
0.0130175,0,0.16298768,,0.01270,0.01238
-0.0136525,-0.0003175,0.162904053,,0.01492,0.01429
0.0149225,-0.0003175,0.162904053,,0.01556,0.01588
-0.01143,-0.0003175,0.162528794,,0.01365,0.01461
0.01397,-0.0003175,0.162820513,,0.01556,0.01683
-0.01524,0.0003175,0.163365063,,0.01365,0.01365
0.014605,0,0.162904053,,0.01492,0.01302
-0.015875,0,0.162528794,,0.01397,0.01461
0.0142875,-0.000635,0.16298768,,0.01365,0.01302
-0.0161925,-0.0003175,0.162570405,,0.01429,0.01429
0.0142875,0,0.162945856,,0.01397,0.01524
-0.01397,0.00127,0.162528794,,0.01175,0.01302
0.0155575,0.0003175,0.16298768,,0.01492,0.01238
-0.0149225,-0.0003175,0.16215526,,0.00191,0.01588
0.0127,-0.0003175,0.162570405,,0.01429,0.01461
-0.0161925,0,0.162570405,,0.01270,0.01397
0.01397,-0.000635,0.162528794,,0.01302,0.01302
-0.0142875,0.0003175,0.162487206,,0.01048,0.01524
0.0142875,0,0.162570405,,0.01588,0.01492
-0.0142875,-0.0015875,0.162528794,,0.01461,0.01461
0.01778,0,0.162570405,,0.01492,0.01619
-0.018415,0,0.16215526,,0.01556,0.01143
