-0.034,0,4.37467833247555
-0.036,0,4.88934637159032
-0.035,0.001,4.63676861556583
-0.035,0,4.63201235203294
-0.035,0,4.62962962962963
-0.036,0,4.63201235203294
-0.035,0,4.63201235203294
-0.035,0,4.62843918745179
-0.035,-0.002,4.66051731247422
-0.035,0,4.63082068433239
-0.036,0,4.63201235203294
-0.036,0.001,4.63915501217703
-0.034,0,4.37467833247555
-0.036,0,4.63201235203294
-0.035,0,4.63201235203294
-0.034,0,4.3713036770378
-0.036,-0.002,4.65931831136476
-0.036,0,4.63201235203294
-0.034,0,4.37355286853615
-0.035,0,4.62843918745179
-0.035,0,4.62368353454919
-0.036,0,4.63201235203294
-0.034,0.001,4.38111303471222
-0.018,0,4.62130937098845
-0.035,0,4.63201235203294
-0.035,0,4.62962962962963
-0.035,0,4.62012320328542
-0.037,0.001,4.88683127572016
-0.035,0.002,4.63676861556583
-0.034,0,4.37355286853615
-0.034,0,4.37467833247555
-0.034,0,4.37017994858612
-0.035,0,4.63201235203294
-0.035,0,4.63201235203294
-0.036,0,4.63082068433239
-0.036,0,4.63082068433239
-0.034,0,4.37467833247555
-0.034,0,4.35116457640133
-0.035,0,4.63082068433239
-0.034,0,4.35116457640133
-0.034,0,4.35116457640133
-0.034,0,4.35116457640133
-0.035,0,4.59770114942529
-0.036,0.001,4.61421970241104
-0.035,-0.002,4.6071154338367
-0.034,0,4.35116457640133
-0.035,0,4.60593654042989
-0.018,-0.002,4.63428103282365
-0.036,-0.002,4.6354671810276
-0.036,0,4.8618219037871
-0.036,0,4.86306629127208
-0.034,0,4.35227854582693
-0.036,0,4.59770114942529
-0.035,0,4.60593654042989
-0.035,-0.002,4.63428103282365
-0.035,0,4.6071154338367
-0.034,0,4.37467833247555
-0.035,0,4.60593654042989
-0.035,0,4.6071154338367
-0.034,0,4.35116457640133
-0.036,0,4.60593654042989
-0.035,0,4.59535358692877
-0.035,0,4.60593654042989
-0.035,0,4.60593654042989
-0.036,0,4.60829493087558
-0.035,0.001,4.61540101825907
-0.035,0,4.60829493087558
