-0.0003175,0.02032,0.162862272,,0.02127,0.02032
-0.000635,-0.0212725,0.081703551,,0.01873,0.01842
-0.0022225,0.018415,0.16298768,,0.01969,0.02191
0.0003175,-0.0187325,0.08149384,,0.01937,0.01905
-0.001905,0.0219075,0.11522012,,0.02032,0.01810
0.0003175,-0.019685,0.163786433,,0.02350,0.01778
0,0.01905,0.081914345,,0.01810,0.02032
0.000635,-0.0193675,0.11572495,,0.02254,0.02096
-0.000635,0.0180975,0.163786433,,0.01873,0.01905
0,-0.02032,0.115814497,,0.02000,0.02254
0.0003175,0.01778,0.082126229,,0.02254,0.01873
0,-0.023495,0.115814497,,0.02159,0.02445
0,0.02032,0.081914345,,0.02032,0.02032
0.00127,-0.0180975,0.115844377,,0.01937,0.02223
0,0.020955,0.081914345,,0.01937,0.02191
0,-0.0225425,0.082104991,,0.01937,0.01715
0.0003175,0.01905,0.081914345,,0.01969,0.02032
0.0003175,-0.0187325,0.115844377,,0.01905,0.01969
0.0003175,0.0225425,0.163828689,,0.02223,0.02000
-0.000635,-0.0200025,0.115844377,,0.02318,0.02350
0.000635,0.0187325,0.163828689,,0.02032,0.01905
0.000635,-0.0225425,0.163744198,,0.02096,0.02318
0,0.0244475,0.163786433,,0.01746,0.02064
0,-0.02159,0.163828689,,0.01905,0.02000
-0.0009525,0.02032,0.163828689,,0.02064,0.02381
0.0003175,-0.02032,0.115844377,,0.01873,0.02159
0,0.022225,0.082104991,,0.02318,0.02032
0.000635,-0.0193675,0.115131489,,0.01683,0.02127
-0.0003175,0.0219075,0.082126229,,0.01810,0.02191
0.0003175,-0.0193675,0.115814497,,0.02000,0.01905
0,0.017145,0.116113992,,0.02254,0.02191
0.000635,-0.0193675,0.115844377,,0.02000,0.01683
0.0003175,0.02032,0.163744198,,0.02000,0.02191
-0.0028575,-0.019685,0.163407102,,0.01937,0.02000
0.0003175,0.019685,0.163828689,,0.02254,0.02064
0.0003175,-0.01905,0.163449163,,0.02159,0.02350
0.0003175,0.0200025,0.163744198,,0.02032,0.02000
-0.0009525,-0.022225,0.081914345,,0.01937,0.02540
0.0003175,0.023495,0.163828689,,0.02096,0.02445
-0.0003175,-0.0231775,0.081914345,,0.02064,0.02127
-0.0009525,0.01905,0.163786433,,0.01969,0.02318
0.0003175,-0.02032,0.115844377,,0.01683,0.02064
-0.0003175,0.0231775,0.163828689,,0.02191,0.02223
-0.0003175,-0.020955,0.082126229,,0.01937,0.02000
0,0.0206375,0.163828689,,0.02000,0.02191
0,-0.0174625,0.081914345,,0.01905,0.01937
-0.000635,0.0200025,0.082126229,,0.01842,0.02032
0.0003175,-0.01905,0.115844377,,0.02032,0.02445
-0.0015875,0.0238125,0.163828689,,0.01905,0.02032
0.000635,-0.0206375,0.115784633,,0.02064,0.02127
-0.00127,0.02159,0.115814497,,0.02032,0.02318
0,-0.0187325,0.115516544,,0.02413,0.02032
-0.0003175,0.02032,0.08149384,,0.02064,0.02064
0,-0.0231775,0.08149384,,0.01937,0.02159
0.0009525,0.0212725,0.08149384,,0.01715,0.02159
0.0003175,-0.0168275,0.115190561,,0.02064,0.02032
0.0009525,0.0219075,0.11522012,,0.02127,0.02064
-0.0003175,-0.0180975,0.11554627,,0.02000,0.02413
0,0.01905,0.162904053,,0.02000,0.02254
0.0003175,-0.0200025,0.115249694,,0.02096,0.01969
-0.0009525,0.0219075,0.16298768,,0.01969,0.02159
-0.0003175,-0.0225425,0.115190561,,0.02286,0.02223
0.0003175,0.0168275,0.162904053,,0.02191,0.02318
0.000635,-0.0200025,0.081682532,,0.01905,0.01937
-0.000635,0.0219075,0.162904053,,0.02096,0.02191
-0.000635,-0.0200025,0.162862272,,0.02159,0.02191
0,0.0200025,0.162945856,,0.02286,0.01905
0.000635,-0.0193675,0.115249694,,0.02318,0.01746
-0.000635,0.0206375,0.16298768,,0.01778,0.02318
0,-0.0225425,0.115190561,,0.02032,0.02096
0,0.023495,0.16298768,,0.02286,0.02000
0,-0.02159,0.163365063,,0.02064,0.02572
-0.000635,0.0200025,0.163365063,,0.02191,0.02064
-0.0009525,-0.02032,0.16298768,,0.02064,0.02223
-0.00127,0.0254,0.181852352,,0.01842,0.02032
0.0003175,-0.0193675,0.16298768,,0.02191,0.02191
-0.00127,0.0244475,0.16298768,,0.02159,0.02064
0.0003175,-0.020955,0.08149384,,0.02191,0.02032
0,0.0212725,0.16298768,,0.02000,0.02191
0.000635,-0.0206375,0.11554627,,0.02064,0.01937
-0.000635,0.0231775,0.162904053,,0.02286,0.02350
0.0003175,-0.019685,0.114895805,,0.02381,0.01842
0,0.0206375,0.16298768,,0.01778,0.02350
0.000635,-0.0168275,0.08149384,,0.02032,0.02000
-0.0009525,0.022225,0.115516544,,0.02223,0.02191
0,-0.0219075,0.115190561,,0.02159,0.01842
-0.0003175,0.0200025,0.16298768,,0.02318,0.02064
0.0003175,-0.0193675,0.11522012,,0.02000,0.02318
0.0009525,0.0219075,0.115516544,,0.02032,0.01842
-0.00127,-0.0200025,0.115190561,,0.01873,0.02064
0,0.0193675,0.114984073,,0.01873,0.02096
0.0009525,-0.01905,0.08149384,,0.01873,0.01715
1.08E-19,0.02032,0.162904053,,0.02032,0.01810
0.00127,-0.018415,0.081703551,,0.02159,0.01873
0.000635,0.0244475,0.163407102,,0.02032,0.02000
-0.0003175,-0.02032,0.115190561,,0.02254,0.02381
-0.0003175,0.02032,0.162945856,,0.01969,0.02032
0.0003175,-0.01905,0.08149384,,0.02096,0.02032
-0.0003175,0.0212725,0.162945856,,0.01778,0.02159
-0.0003175,-0.0206375,0.162945856,,0.01810,0.01778
0.0003175,0.0231775,0.162904053,,,
0,-0.02032,0.16298768,,,
-0.0009525,0.02032,0.16298768,,,
0.00254,-0.02413,0.115161017,,,
-0.0003175,0.0206375,0.162945856,,,
0,-0.0206375,0.162528794,,,
0.0015875,0.02159,0.162945856,,,
0.0009525,-0.0193675,0.114954635,,,
-0.0003175,0.02159,0.162945856,,,
-0.0003175,-0.017145,0.114954635,,,
0.0003175,0.02032,0.081703551,,,
0.0003175,-0.0206375,0.11522012,,,
-0.0009525,0.0206375,0.162113863,,,
-0.0003175,-0.0212725,0.081285202,,,
0,0.02413,0.16215526,,,
-0.0003175,-0.0200025,0.162113863,,,
0,0.0225425,0.114427321,,,
0,-0.0200025,0.114661084,,,
-0.000635,0.019685,0.114602554,,,
0.0003175,-0.020955,0.162113863,,,
-0.0003175,0.02159,0.162072486,,,
0,-0.019685,0.081285202,,,
-0.0009525,0.022225,0.16215526,,,
0,-0.02286,0.162113863,,,
-0.000635,0.0231775,0.16215526,,,
0,-0.0219075,0.08107763,,,
0.0003175,0.0193675,0.114661084,,,
0.000635,-0.01905,0.114398167,,,
-0.0003175,0.0219075,0.162072486,,,
-0.0003175,-0.020955,0.16215526,,,
-0.0003175,0.0219075,0.16203113,,,
0.0022225,-0.02159,0.114661084,,,
-0.00127,0.01905,0.16215526,,,
0.0009525,-0.02286,0.162113863,,,
-0.0003175,0.0174625,0.16215526,,,
-0.0003175,-0.0231775,0.081285202,,,
0,0.0231775,0.16215526,,,
-0.00127,-0.01778,0.114661084,,,
0.0003175,0.020955,0.161989796,,,
-0.0009525,-0.02032,0.114369029,,,
0,0.0200025,0.16215526,,,
0,-0.02286,0.114661084,,,
0.0003175,0.0257175,0.114925213,,,
0.000635,-0.0206375,0.16215526,,,
-0.0015875,0.0206375,0.16215526,,,
-0.0003175,-0.0219075,0.161742231,,,
-0.000635,0.022225,0.081285202,,,
0.000635,-0.0206375,0.114661084,,,
0,0.02032,0.162072486,,,
