-0.076,0,0.6
-0.078,0,0.6
-0.078,-0.001,0.6
-0.074,0,0.6
-0.077,0.001,0.5
-0.078,0.001,0.6
-0.075,0.001,0.6
-0.075,0,0.6
-0.079,0.001,0.6
-0.078,0,0.6
-0.077,0,0.6
-0.08,0,0.6
-0.078,0.001,0.6
-0.075,0,0.6
-0.078,0.001,0.6
-0.077,0,0.6
-0.078,0,0.5
-0.078,0,0.6
-0.076,0,0.6
-0.094,-0.001,0.6
-0.093,0.001,0.6
-0.097,0,0.6
-0.077,0,0.6
-0.076,0,0.6
-0.058,0.001,0.6
-0.079,0,0.6
-0.078,-0.001,0.6
-0.078,-0.001,0.6
-0.075,0,0.6
-0.078,0,0.6
-0.08,0,0.6
-0.078,0,0.6
-0.096,0,0.6
-0.077,0,0.6
-0.078,0,0.5
-0.075,0,0.6
-0.076,0,0.6
-0.077,0,0.6
-0.077,0.001,0.6
-0.076,0,0.6
-0.078,0,0.6
-0.078,0,0.6
-0.076,0.001,0.6
-0.094,-0.001,0.6
-0.078,0,0.6
-0.076,0,0.6
-0.076,0,0.6
-0.077,0,0.6
-0.076,0,0.6
-0.076,0,0.6
-0.078,0,0.6
-0.078,0,0.6
-0.077,0,0.6
-0.078,0,0.6
-0.079,-0.001,0.6
-0.077,-0.001,0.6
-0.096,0,0.6
-0.076,0.001,0.6
-0.075,0,0.6
-0.08,0,0.6
-0.077,0,0.6
-0.079,0,0.6
