0,-0.0664,0,0.0664
0,-0.0539,0,0.0539
0,-0.0561,0,0.0561
0,-0.0559,0,0.0559
0,-0.0552,0,0.0552
0,-0.0662,0,0.0662
-0.0023,-0.0559,0,0.0559
0,-0.0548,0,0.0548
0.0024,-0.054,0,0.054
0,-0.0564,0,0.0564
0.0024,-0.0549,0,0.0549
0,-0.0542,0,0.0542
-0.0023,-0.0537,0,0.0537
0,-0.0559,0,0.0559
0.0049,-0.0545,0,0.0545
0,-0.0538,0,0.0538
0,-0.0537,0,0.0537
0,-0.0553,0,0.0553
0,-0.0537,0,0.0537
0,-0.0552,0,0.0552
0,-0.0547,0,0.0547
0,-0.0664,0,0.0664
0,-0.0535,0,0.0535
0,-0.0551,0,0.0551
0.0024,-0.0653,0,0.0653
0.0024,-0.0572,0,0.0572
0.0024,-0.0537,0,0.0537
0,-0.0558,0,0.0558
0.0024,-0.0546,0,0.0546
0,-0.0543,0,0.0543
0,-0.054,0,
0.0024,-0.0549,0,
0,-0.0544,0,
0,-0.0538,0,
-0.0023,-0.0551,0,
0,-0.0544,0,
0,-0.054,0,
0,-0.0539,0,
0,-0.0552,0,
0,-0.0545,0,
-0.0023,-0.0549,0,
0,-0.0458,0,
-0.0023,-0.0547,0,
0,-0.0543,0,
0,-0.0547,0,
-0.0023,-0.0548,0,
0,-0.0553,0,
0,-0.0546,0,
