1.0146,0.0020,-0.0591,1.0146,0.0020,-0.0591,-0.3662,0.8545,0.4272,-0.3662,0.8545,0.4272,552
1.0155,0.0038,-0.0500,1.0147,0.0021,-0.0585,-0.3662,0.8545,0.4272,-0.3662,0.8545,0.4272,216
1.0150,0.0035,-0.0498,1.0147,0.0022,-0.0579,-0.3662,0.8545,0.4272,-0.3662,0.8545,0.4272,216
1.0151,0.0037,-0.0494,1.0148,0.0023,-0.0572,-0.3662,0.8545,0.4272,-0.3662,0.8545,0.4272,216
1.0154,0.0038,-0.0494,1.0148,0.0024,-0.0566,-0.3662,0.8545,0.4272,-0.3662,0.8545,0.4272,215
1.0151,0.0034,-0.0494,1.0148,0.0025,-0.0559,-0.3662,0.8545,0.4272,-0.3662,0.8545,0.4272,215
1.0156,0.0033,-0.0497,1.0149,0.0026,-0.0553,-0.3662,0.8545,0.4272,-0.3662,0.8545,0.4272,216
1.0161,0.0034,-0.0497,1.0150,0.0027,-0.0547,-0.3662,0.8545,0.4883,-0.3662,0.8545,0.4313,215
1.0156,0.0029,-0.0503,1.0151,0.0028,-0.0541,-0.3662,0.8545,0.4883,-0.3662,0.8545,0.4354,215
1.0151,0.0027,-0.0505,1.0151,0.0028,-0.0535,-0.3662,0.8545,0.4883,-0.3662,0.8545,0.4395,215
1.0154,0.0029,-0.0513,1.0152,0.0029,-0.0530,-0.3662,0.8545,0.4883,-0.3662,0.8545,0.4435,215
1.0154,0.0032,-0.0519,1.0152,0.0030,-0.0525,-0.3662,0.8545,0.4883,-0.3662,0.8545,0.4476,215
1.0157,0.0034,-0.0522,1.0153,0.0031,-0.0521,-0.3662,0.8545,0.4883,-0.3662,0.8545,0.4517,215
1.0161,0.0037,-0.0521,1.0154,0.0032,-0.0516,-0.3662,0.8545,0.4272,-0.3662,0.8545,0.4517,216
1.0160,0.0037,-0.0516,1.0155,0.0033,-0.0511,-0.3662,0.8545,0.4272,-0.3662,0.8545,0.4517,215
1.0156,0.0034,-0.0511,1.0155,0.0034,-0.0506,-0.3662,0.8545,0.4272,-0.3662,0.8545,0.4517,215
1.0154,0.0037,-0.0511,1.0155,0.0034,-0.0507,-0.4272,0.8545,0.4272,-0.3703,0.8545,0.4517,215
1.0150,0.0043,-0.0508,1.0155,0.0034,-0.0509,-0.3662,0.8545,0.4272,-0.3703,0.8545,0.4517,215
1.0153,0.0043,-0.0502,1.0155,0.0035,-0.0510,-0.3662,0.8545,0.4272,-0.3703,0.8545,0.4517,215
1.0160,0.0044,-0.0498,1.0155,0.0036,-0.0510,-0.3662,0.7935,0.4272,-0.3703,0.8504,0.4517,215
1.0157,0.0045,-0.0497,1.0155,0.0036,-0.0510,-0.3662,0.8545,0.4272,-0.3703,0.8504,0.4476,215
1.0159,0.0044,-0.0500,1.0155,0.0037,-0.0510,-0.3662,0.8545,0.4272,-0.3703,0.8504,0.4435,214
1.0160,0.0042,-0.0507,1.0156,0.0038,-0.0510,-0.3662,0.8545,0.4272,-0.3703,0.8504,0.4395,215
1.0160,0.0038,-0.0508,1.0156,0.0039,-0.0509,-0.4272,0.8545,0.4272,-0.3743,0.8504,0.4354,215
1.0156,0.0040,-0.0507,1.0156,0.0040,-0.0508,-0.3662,0.8545,0.4272,-0.3743,0.8504,0.4313,214
1.0161,0.0042,-0.0509,1.0157,0.0040,-0.0508,-0.3662,0.8545,0.4272,-0.3743,0.8504,0.4272,215
1.0157,0.0038,-0.0515,1.0156,0.0040,-0.0507,-0.3662,0.8545,0.4272,-0.3743,0.8504,0.4272,215
1.0157,0.0038,-0.0510,1.0156,0.0040,-0.0507,-0.3662,0.8545,0.4272,-0.3743,0.8504,0.4272,214
1.0156,0.0035,-0.0508,1.0156,0.0040,-0.0507,-0.3662,0.8545,0.4272,-0.3743,0.8504,0.4272,215
1.0155,0.0038,-0.0511,1.0156,0.0040,-0.0507,-0.3662,0.7935,0.4272,-0.3703,0.8464,0.4272,215
1.0154,0.0039,-0.0513,1.0156,0.0041,-0.0507,-0.3662,0.8545,0.4272,-0.3703,0.8464,0.4272,215
1.0150,0.0039,-0.0510,1.0156,0.0040,-0.0507,-0.3662,0.8545,0.4272,-0.3703,0.8464,0.4272,215
1.0149,0.0038,-0.0509,1.0156,0.0040,-0.0507,-0.3662,0.8545,0.4272,-0.3703,0.8464,0.4272,215
1.0148,0.0039,-0.0511,1.0156,0.0040,-0.0508,-0.3662,0.7935,0.4272,-0.3703,0.8423,0.4272,215
1.0153,0.0045,-0.0509,1.0156,0.0040,-0.0508,-0.3662,0.7935,0.4272,-0.3703,0.8423,0.4272,215
1.0153,0.0044,-0.0508,1.0155,0.0040,-0.0509,-0.3052,0.7935,0.4883,-0.3662,0.8382,0.4313,215
1.0153,0.0044,-0.0513,1.0155,0.0040,-0.0510,-0.2441,0.7935,0.4883,-0.3581,0.8341,0.4354,215
1.0154,0.0043,-0.0515,1.0154,0.0040,-0.0510,-0.3052,0.7935,0.4883,-0.3540,0.8301,0.4395,214
1.0155,0.0040,-0.0515,1.0154,0.0040,-0.0511,-0.3052,0.7935,0.4883,-0.3459,0.8260,0.4435,215
1.0157,0.0042,-0.0510,1.0154,0.0040,-0.0511,-0.3052,0.7935,0.4883,-0.3418,0.8219,0.4476,215
1.0159,0.0040,-0.0508,1.0154,0.0040,-0.0511,-0.3052,0.7935,0.4883,-0.3377,0.8179,0.4517,215
1.0159,0.0038,-0.0508,1.0154,0.0040,-0.0511,-0.3052,0.7935,0.4883,-0.3337,0.8138,0.4557,214
1.0155,0.0042,-0.0508,1.0154,0.0040,-0.0510,-0.3662,0.7935,0.4883,-0.3337,0.8097,0.4598,215
1.0153,0.0046,-0.0502,1.0154,0.0041,-0.0510,-0.3662,0.7935,0.4272,-0.3337,0.8057,0.4598,215
1.0153,0.0043,-0.0502,1.0153,0.0041,-0.0509,-0.3662,0.7935,0.4272,-0.3337,0.8057,0.4598,215
1.0153,0.0043,-0.0503,1.0153,0.0042,-0.0509,-0.3662,0.7935,0.4272,-0.3337,0.8016,0.4598,215
1.0149,0.0042,-0.0498,1.0153,0.0042,-0.0508,-0.3662,0.8545,0.4272,-0.3337,0.8016,0.4598,215
1.0149,0.0040,-0.0499,1.0153,0.0042,-0.0507,-0.3662,0.7935,0.4272,-0.3337,0.7975,0.4598,215
1.0150,0.0042,-0.0496,1.0153,0.0042,-0.0506,-0.3662,0.8545,0.4272,-0.3337,0.8016,0.4598,215
1.0154,0.0043,-0.0500,1.0154,0.0042,-0.0506,-0.3662,0.8545,0.4272,-0.3337,0.8057,0.4598,215
1.0148,0.0042,-0.0498,1.0153,0.0042,-0.0505,-0.3662,0.7935,0.4272,-0.3377,0.8057,0.4557,215
1.0148,0.0042,-0.0500,1.0153,0.0042,-0.0504,-0.3662,0.7935,0.4272,-0.3459,0.8057,0.4517,214
1.0146,0.0042,-0.0493,1.0152,0.0042,-0.0503,-0.3662,0.8545,0.4883,-0.3499,0.8097,0.4517,215
