0.0072,-0.8945,0,0.8945,1.0516
0.012,-0.7461,0,0.7461,1.0738
0,-0.9155,0,0.9155,1.0618
0,-0.8701,0,0.8701,1.0663
-0.0023,-0.9724,0,0.9724,1.0748
-0.0046,-0.8709,0,0.8709,1.0583
0.0048,-0.8594,0,0.8594,1.0776
1.00E-04,-0.8334,0,0.8334,1.0907
-0.0023,-0.8717,0,0.8717,1.0903
1.00E-04,-0.8929,0,0.8929,1.0614
0.0096,-0.7988,0,0.7988,1.0437
0.0048,-0.905,0,0.905,1.0726
0,-0.8181,0,0.8181,1.0526
0.0024,-0.9575,0,0.9575,1.0643
0,-0.8504,0,0.8504,1.056
0,-0.8731,0,0.8731,1.04
0.024,-0.6221,0,0.6221,1.0899
0,-0.878,0,0.878,1.0574
0.0024,-0.8197,0,0.8197,1.0708
0,-0.7927,0,0.7927,1.001
0.0024,-0.8737,0,0.8737,1.0446
0,-0.8893,0,0.8893,1.0607
0.0024,-1.0554,0,1.0554,1.0313
0.0024,-1.0516,0,1.0516,1.0439
0.0096,-0.8958,0,0.8958,1.0078
0,-0.9009,0,0.9009,1.0733
-0.0091,-1.0832,0,1.0832,1.047
0.0097,-1.092,0,1.092,1.0524
-0.0045,-1.058,0,1.058,1.1102
0,-0.8157,0,0.8157,1.0377
0.0096,-1.0738,0,1.0738,1.0607
-0.0046,-1.0618,0,1.0618,
0,-1.0663,0,1.0663,
1.00E-04,-1.0748,0,1.0748,
0.0024,-1.0583,0,1.0583,
0,-1.0776,0,1.0776,
-0.0138,-1.0907,0,1.0907,
0.0048,-1.0903,0,1.0903,
0.0168,-1.0614,0,1.0614,
0.0048,-1.0437,0,1.0437,
-0.0023,-1.0726,0,1.0726,
0.0072,-1.0526,0,1.0526,
0.0024,-1.0643,0,1.0643,
-0.0136,-1.056,0,1.056,
0,-1.04,0,1.04,
0.0024,-1.0899,0,1.0899,
1.00E-04,-1.0574,0,1.0574,
-0.0184,-1.0708,0,1.0708,
-0.0069,-1.001,0,1.001,
-0.0023,-1.0446,0,1.0446,
0,-1.0607,0,1.0607,
0.0049,-1.0313,0,1.0313,
0,-1.0439,0,1.0439,
0.0072,-1.0078,0,1.0078,
0.0168,-1.0733,0,1.0733,
0.0024,-1.047,0,1.047,
-0.0161,-1.0524,0,1.0524,
0,-1.1102,0,1.1102,
-0.0022,-1.0377,0,1.0377,
-0.0046,-1.0607,0,1.0607,
