0,-0.109,0,0.109
0,-0.1124,0,0.1124
0,-0.1352,0,0.1352
0.0024,-0.1224,0,0.1224
0,-0.1269,0,0.1269
0.0024,-0.1505,0,0.1505
0,-0.1428,0,0.1428
0,-0.1357,0,0.1357
0,-0.1183,0,0.1183
0,-0.1273,0,0.1273
-0.0023,-0.1323,0,0.1323
0,-0.1104,0,0.1104
0,-0.1423,0,0.1423
0,-0.1476,0,0.1476
0.0024,-0.1316,0,0.1316
0.0024,-0.1425,0,0.1425
0,-0.1218,0,0.1218
0,-0.1116,0,0.1116
0,-0.1248,0,0.1248
0.0024,-0.1321,0,0.1321
0,-0.1378,0,0.1378
-0.0023,-0.1319,0,0.1319
0,-0.1317,0,0.1317
0,-0.1275,0,0.1275
0,-0.1429,0,0.1429
0,-0.1307,0,0.1307
0,-0.1342,0,0.1342
0,-0.0755,0,0.0755
0,-0.1053,0,0.1053
0,-0.1069,0,0.1069
0,-0.1217,0,0.1217
0.0048,-0.0954,0,0.0954
0,-0.134,0,0.134
0,-0.136,0,0.136
0,-0.1473,0,0.1473
0,-0.1351,0,0.1351
0,-0.1539,0,0.1539
0,-0.1358,0,0.1358
0,-0.1371,0,0.1371
0,-0.1508,0,0.1508
-0.0023,-0.1106,0,0.1106
0,-0.1366,0,0.1366
-0.0023,-0.1447,0,0.1447
0,-0.1492,0,0.1492
0,-0.0747,0,0.0747
0.0024,-0.1206,0,0.1206
0,-0.1351,0,0.1351
0.0048,-0.1334,0,0.1334
-0.0046,-0.1148,0,0.1148
0,-0.1321,0,0.1321
-0.0046,-0.1383,0,0.1383
0.0024,-0.1398,0,0.1398
0,-0.1384,0,0.1384
0,-0.1383,0,0.1383
0,-0.136,0,0.136
0,-0.1406,0,0.1406
0,-0.1317,0,0.1317
0,-0.1548,0,0.1548
-0.0023,-0.1258,0,0.1258
